unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1730305821500,1.228353,1.663632,0.06789911,-0.9881386,0.1533845,-0.00744009,-0.002351403,-0.001171231,-0.001358986,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821505,1.228353,1.663632,0.06789911,-0.9881386,0.1533845,-0.00744009,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821527,1.227369,1.663426,0.06750906,-0.9882915,0.1524531,-0.006216407,-0.07383227,-0.01545846,-0.02925396,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821532,1.227369,1.663426,0.06750906,-0.9882915,0.1524531,-0.006216407,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821554,1.226159,1.663209,0.06705844,-0.9884121,0.1516849,-0.005787134,-0.09073913,-0.01622736,-0.03379583,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821559,1.226159,1.663209,0.06705844,-0.9884121,0.1516849,-0.005787134,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821581,1.224829,1.66334,0.06647718,-0.9885208,0.150999,-0.005155206,-0.09976029,0.009781122,-0.04359484,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821586,1.224829,1.66334,0.06647718,-0.9885208,0.150999,-0.005155206,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821609,1.223445,1.663373,0.06589019,-0.9885094,0.1510839,-0.004832387,-0.1038015,0.002467632,-0.04402399,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821614,1.223445,1.663373,0.06589019,-0.9885094,0.1510839,-0.004832387,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821638,1.222,1.663269,0.06522179,-0.9885965,0.1505228,-0.004514575,-0.1083434,-0.007760525,-0.05013049,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821643,1.222,1.663269,0.06522179,-0.9885965,0.1505228,-0.004514575,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821666,1.220487,1.66312,0.06447768,-0.9887249,0.1496932,-0.00395906,-0.1134574,-0.01115799,-0.05580783,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821671,1.220487,1.66312,0.06447768,-0.9887249,0.1496932,-0.00395906,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821693,1.218889,1.662989,0.06377137,-0.9887624,0.1494482,-0.003769398,-0.1199126,-0.009825826,-0.05297363,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821698,1.218889,1.662989,0.06377137,-0.9887624,0.1494482,-0.003769398,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821721,1.217164,1.663019,0.06294084,-0.9888166,0.1491024,-0.003300428,-0.129354,0.002261996,-0.06228983,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821726,1.217164,1.663019,0.06294084,-0.9888166,0.1491024,-0.003300428,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821749,1.215265,1.66297,0.06210124,-0.9888808,0.1486741,-0.003400087,-0.1424074,-0.003737211,-0.06296933,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821757,1.215265,1.66297,0.06210124,-0.9888808,0.1486741,-0.003400087,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821777,1.213093,1.662916,0.06120443,-0.9887882,0.1492919,-0.003254771,-0.1628995,-0.003987551,-0.06726086,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821782,1.213093,1.662916,0.06120443,-0.9887882,0.1492919,-0.003254771,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821787,1.213093,1.662916,0.06120443,-0.9887882,0.1492919,-0.003254771,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821805,1.210699,1.662922,0.06019986,-0.9888,0.1491985,-0.003805041,-0.1795918,0.0003933907,-0.07534325,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821810,1.210699,1.662922,0.06019986,-0.9888,0.1491985,-0.003805041,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821833,1.208045,1.663088,0.05905616,-0.9887557,0.1494691,-0.004673719,-0.1990199,0.01248121,-0.08577704,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821838,1.208045,1.663088,0.05905616,-0.9887557,0.1494691,-0.004673719,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821859,1.204994,1.663725,0.0578059,-0.9887805,0.1493248,-0.003969669,-0.2288193,0.04775226,-0.09377003,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
1730305821864,1.204994,1.663725,0.0578059,-0.9887805,0.1493248,-0.003969669,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0,0
