unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z
1728764213468,3.084908,1.541624,0.2064595,-0.986743,0.162133,-0.007185817,0,0,0,3.10122,0.7589352,0.06600505,0.7940924,-0.5517274,0.2549791,0,0,0,3.125059,0.7359509,0.4509243,0.06778374,-0.9241638,0.3759346,0,0,0
1728764213498,3.083243,1.540787,0.2012242,-0.987355,0.1584131,-0.0059793,-0.1248837,-0.06272793,-0.3926508,3.100096,0.7591612,0.06705296,0.8770515,-0.4343709,0.2051896,-0.08425713,0.01695603,0.07859319,3.134255,0.7577987,0.4440966,0.2409337,-0.9046161,0.3515975,0.6897032,1.638584,-0.5120829
1728764213505,3.083243,1.540787,0.2012242,-0.987355,0.1584131,-0.0059793,0,0,0,3.100096,0.7591612,0.06705296,0.8770515,-0.4343709,0.2051896,0,0,0,3.134255,0.7577987,0.4440966,0.2409337,-0.9046161,0.3515975,0,0,0
1728764213511,3.083243,1.540787,0.2012242,-0.987355,0.1584131,-0.0059793,0,0,0,3.100096,0.7591612,0.06705296,0.8770515,-0.4343709,0.2051896,0,0,0,3.134255,0.7577987,0.4440966,0.2409337,-0.9046161,0.3515975,0,0,0
1728764213540,3.081214,1.540112,0.1957798,-0.9876006,0.1569398,-0.003957987,-0.1521528,-0.05064905,-0.4083283,3.09775,0.7604275,0.06694192,0.9612287,-0.2203717,0.1657583,-0.1759529,0.09497255,-0.008328259,3.142014,0.7832496,0.4464914,0.3961349,-0.760541,0.5144461,0.5819499,1.908816,0.1796097
1728764213547,3.081214,1.540112,0.1957798,-0.9876006,0.1569398,-0.003957987,0,0,0,3.09775,0.7604275,0.06694192,0.9612287,-0.2203717,0.1657583,0,0,0,3.142014,0.7832496,0.4464914,0.3961349,-0.760541,0.5144461,0,0,0
1728764213553,3.081214,1.540112,0.1957798,-0.9876006,0.1569398,-0.003957987,0,0,0,3.09775,0.7604275,0.06694192,0.9612287,-0.2203717,0.1657583,0,0,0,3.142014,0.7832496,0.4464914,0.3961349,-0.760541,0.5144461,0,0,0
1728764213558,3.081214,1.540112,0.1957798,-0.9876006,0.1569398,-0.003957987,0,0,0,3.09775,0.7604275,0.06694192,0.9612287,-0.2203717,0.1657583,0,0,0,3.142014,0.7832496,0.4464914,0.3961349,-0.760541,0.5144461,0,0,0
1728764213582,3.078633,1.539713,0.1904743,-0.9879811,0.1545702,-0.001279473,-0.193584,-0.02995133,-0.3979146,3.094599,0.761762,0.06649655,0.987167,-0.1100817,0.1156868,-0.2363563,0.1000866,-0.03340244,3.136828,0.7950486,0.4391774,0.4864566,-0.6833869,0.5443736,-0.3889918,0.8849278,-0.5485475
1728764213588,3.078633,1.539713,0.1904743,-0.9879811,0.1545702,-0.001279473,0,0,0,3.094599,0.761762,0.06649655,0.987167,-0.1100817,0.1156868,0,0,0,3.136828,0.7950486,0.4391774,0.4864566,-0.6833869,0.5443736,0,0,0
1728764213593,3.078633,1.539713,0.1904743,-0.9879811,0.1545702,-0.001279473,0,0,0,3.094599,0.761762,0.06649655,0.987167,-0.1100817,0.1156868,0,0,0,3.136828,0.7950486,0.4391774,0.4864566,-0.6833869,0.5443736,0,0,0
1728764213623,3.075255,1.539266,0.1857417,-0.9883238,0.1523271,0.003599346,-0.2533615,-0.03347397,-0.3549412,3.093183,0.7623304,0.06593651,0.980534,-0.1428484,0.1347142,-0.1062155,0.04262477,-0.04200339,3.129921,0.7950764,0.4378658,0.4484602,-0.7004616,0.5551911,-0.5180061,0.002083182,-0.09837225
1728764213629,3.075255,1.539266,0.1857417,-0.9883238,0.1523271,0.003599346,0,0,0,3.093183,0.7623304,0.06593651,0.980534,-0.1428484,0.1347142,0,0,0,3.129921,0.7950764,0.4378658,0.4484602,-0.7004616,0.5551911,0,0,0
1728764213634,3.075255,1.539266,0.1857417,-0.9883238,0.1523271,0.003599346,0,0,0,3.093183,0.7623304,0.06593651,0.980534,-0.1428484,0.1347142,0,0,0,3.129921,0.7950764,0.4378658,0.4484602,-0.7004616,0.5551911,0,0,0
1728764213665,3.07027,1.539113,0.1818796,-0.9877181,0.1559376,0.009830534,-0.3738821,-0.0114888,-0.2896607,3.093069,0.7623798,0.0658673,0.9742559,-0.2180577,0.05724263,-0.008511543,0.003705919,-0.005190074,3.128013,0.7838036,0.430441,0.4633632,-0.7441776,0.4811386,-0.1431227,-0.8454591,-0.5568601
1728764213671,3.07027,1.539113,0.1818796,-0.9877181,0.1559376,0.009830534,0,0,0,3.093069,0.7623798,0.0658673,0.9742559,-0.2180577,0.05724263,0,0,0,3.128013,0.7838036,0.430441,0.4633632,-0.7441776,0.4811386,0,0,0
1728764213677,3.07027,1.539113,0.1818796,-0.9877181,0.1559376,0.009830534,0,0,0,3.093069,0.7623798,0.0658673,0.9742559,-0.2180577,0.05724263,0,0,0,3.128013,0.7838036,0.430441,0.4633632,-0.7441776,0.4811386,0,0,0
1728764213707,3.063579,1.538845,0.1791837,-0.9870772,0.1595803,0.01459134,-0.5018234,-0.0200808,-0.2021939,3.094837,0.761704,0.06646812,0.932764,-0.3598092,-0.02211177,0.1325727,-0.05068034,0.04506111,3.123631,0.7647572,0.4249736,0.4252283,-0.8350477,0.3491079,-0.3286242,-1.428482,-0.4100516
1728764213713,3.063579,1.538845,0.1791837,-0.9870772,0.1595803,0.01459134,0,0,0,3.094837,0.761704,0.06646812,0.932764,-0.3598092,-0.02211177,0,0,0,3.123631,0.7647572,0.4249736,0.4252283,-0.8350477,0.3491079,0,0,0
1728764213719,3.063579,1.538845,0.1791837,-0.9870772,0.1595803,0.01459134,0,0,0,3.094837,0.761704,0.06646812,0.932764,-0.3598092,-0.02211177,0,0,0,3.123631,0.7647572,0.4249736,0.4252283,-0.8350477,0.3491079,0,0,0
1728764213748,3.055003,1.539384,0.177344,-0.9877133,0.1554513,0.01604915,-0.6431937,0.04039407,-0.1379728,3.097158,0.7605307,0.06728387,0.8873719,-0.452368,-0.08907819,0.1741111,-0.08800328,0.06118119,3.118698,0.7503611,0.4165361,0.3847349,-0.898078,0.2131557,-0.3699839,-1.079701,-0.6328113
1728764213754,3.055003,1.539384,0.177344,-0.9877133,0.1554513,0.01604915,0,0,0,3.097158,0.7605307,0.06728387,0.8873719,-0.452368,-0.08907819,0,0,0,3.118698,0.7503611,0.4165361,0.3847349,-0.898078,0.2131557,0,0,0
1728764213760,3.055003,1.539384,0.177344,-0.9877133,0.1554513,0.01604915,0,0,0,3.097158,0.7605307,0.06728387,0.8873719,-0.452368,-0.08907819,0,0,0,3.118698,0.7503611,0.4165361,0.3847349,-0.898078,0.2131557,0,0,0
1728764213790,3.044939,1.539154,0.175925,-0.9893299,0.1449069,0.01513153,-0.7547557,-0.01723766,-0.1064301,3.099258,0.758949,0.06840849,0.8562999,-0.4846959,-0.1783848,0.1574993,-0.1186207,0.08434653,3.110096,0.7387263,0.4088345,0.4011964,-0.9111867,0.09370399,-0.6451249,-0.872612,-0.5776227
1728764213796,3.044939,1.539154,0.175925,-0.9893299,0.1449069,0.01513153,0,0,0,3.099258,0.758949,0.06840849,0.8562999,-0.4846959,-0.1783848,0,0,0,3.110096,0.7387263,0.4088345,0.4011964,-0.9111867,0.09370399,0,0,0
1728764213802,3.044939,1.539154,0.175925,-0.9893299,0.1449069,0.01513153,0,0,0,3.099258,0.758949,0.06840849,0.8562999,-0.4846959,-0.1783848,0,0,0,3.110096,0.7387263,0.4088345,0.4011964,-0.9111867,0.09370399,0,0,0
1728764213832,3.033208,1.538336,0.1752535,-0.990038,0.1399114,0.0158152,-0.879854,-0.06136894,-0.05036294,3.101043,0.757281,0.06933039,0.84296,-0.4883303,-0.2257265,0.133878,-0.1251027,0.06914288,3.100475,0.7322022,0.405777,0.4080401,-0.9128565,-0.01400971,-0.7215679,-0.4893109,-0.2293132
1728764213838,3.033208,1.538336,0.1752535,-0.990038,0.1399114,0.0158152,0,0,0,3.101043,0.757281,0.06933039,0.84296,-0.4883303,-0.2257265,0,0,0,3.100475,0.7322022,0.405777,0.4080401,-0.9128565,-0.01400971,0,0,0
1728764213844,3.033208,1.538336,0.1752535,-0.990038,0.1399114,0.0158152,0,0,0,3.101043,0.757281,0.06933039,0.84296,-0.4883303,-0.2257265,0,0,0,3.100475,0.7322022,0.405777,0.4080401,-0.9128565,-0.01400971,0,0,0
1728764213849,3.033208,1.538336,0.1752535,-0.990038,0.1399114,0.0158152,0,0,0,3.101043,0.757281,0.06933039,0.84296,-0.4883303,-0.2257265,0,0,0,3.100475,0.7322022,0.405777,0.4080401,-0.9128565,-0.01400971,0,0,0
1728764213873,3.020034,1.536625,0.1755007,-0.9903134,0.1374941,0.01937187,-0.9880543,-0.1283079,0.018543,3.101935,0.7555429,0.07079566,0.8053409,-0.5428998,-0.2380884,0.06689429,-0.1303554,0.1098946,3.083469,0.7197509,0.4083377,0.3560865,-0.9325653,-0.05936944,-1.275444,-0.9338468,0.1920573
1728764213880,3.020034,1.536625,0.1755007,-0.9903134,0.1374941,0.01937187,0,0,0,3.101935,0.7555429,0.07079566,0.8053409,-0.5428998,-0.2380884,0,0,0,3.083469,0.7197509,0.4083377,0.3560865,-0.9325653,-0.05936944,0,0,0
1728764213886,3.020034,1.536625,0.1755007,-0.9903134,0.1374941,0.01937187,0,0,0,3.101935,0.7555429,0.07079566,0.8053409,-0.5428998,-0.2380884,0,0,0,3.083469,0.7197509,0.4083377,0.3560865,-0.9325653,-0.05936944,0,0,0
1728764213914,3.005393,1.534546,0.1769111,-0.9908531,0.1332662,0.02122802,-1.098096,-0.1559347,0.1057774,3.028835,0.9023895,0.0441497,0.7587525,-0.5905982,-0.2747523,-5.482489,11.01349,-1.998447,3.067733,0.711696,0.4099623,0.3167224,-0.9365304,-0.1503274,-1.180208,-0.6041139,0.1218393
1728764213921,3.005393,1.534546,0.1769111,-0.9908531,0.1332662,0.02122802,0,0,0,3.028835,0.9023895,0.0441497,0.7587525,-0.5905982,-0.2747523,0,0,0,3.067733,0.711696,0.4099623,0.3167224,-0.9365304,-0.1503274,0,0,0
1728764213927,3.005393,1.534546,0.1769111,-0.9908531,0.1332662,0.02122802,0,0,0,3.028835,0.9023895,0.0441497,0.7587525,-0.5905982,-0.2747523,0,0,0,3.067733,0.711696,0.4099623,0.3167224,-0.9365304,-0.1503274,0,0,0
1728764213956,2.989429,1.531574,0.1794084,-0.9919456,0.1251982,0.01922935,-1.197267,-0.2228916,0.1873031,3.01088,0.8918101,0.04329491,0.7262288,-0.6377622,-0.256615,-1.346666,-0.7934555,-0.06410927,3.052664,0.6992343,0.4142498,0.2618381,-0.9465986,-0.1881278,-1.130193,-0.9346291,0.3215678
1728764213963,2.989429,1.531574,0.1794084,-0.9919456,0.1251982,0.01922935,0,0,0,3.01088,0.8918101,0.04329491,0.7262288,-0.6377622,-0.256615,0,0,0,3.052664,0.6992343,0.4142498,0.2618381,-0.9465986,-0.1881278,0,0,0
1728764213969,2.989429,1.531574,0.1794084,-0.9919456,0.1251982,0.01922935,0,0,0,3.01088,0.8918101,0.04329491,0.7262288,-0.6377622,-0.256615,0,0,0,3.052664,0.6992343,0.4142498,0.2618381,-0.9465986,-0.1881278,0,0,0
1728764213998,2.972272,1.52878,0.1831504,-0.9931824,0.1158633,0.01283532,-1.286781,-0.2095699,0.2806485,2.988165,0.8806295,0.03820208,0.6747118,-0.6419091,-0.3643041,-1.703596,-0.8385435,-0.3819622,3.038125,0.6932059,0.4080104,0.2422625,-0.9281383,-0.2826102,-1.090407,-0.452131,-0.4679561
1728764214005,2.972272,1.52878,0.1831504,-0.9931824,0.1158633,0.01283532,0,0,0,2.988165,0.8806295,0.03820208,0.6747118,-0.6419091,-0.3643041,0,0,0,3.038125,0.6932059,0.4080104,0.2422625,-0.9281383,-0.2826102,0,0,0
1728764214011,2.972272,1.52878,0.1831504,-0.9931824,0.1158633,0.01283532,0,0,0,2.988165,0.8806295,0.03820208,0.6747118,-0.6419091,-0.3643041,0,0,0,3.038125,0.6932059,0.4080104,0.2422625,-0.9281383,-0.2826102,0,0,0
1728764214039,2.954154,1.525174,0.1887398,-0.9941128,0.1081546,0.006530523,-1.358879,-0.2703935,0.4192069,2.964001,0.872232,0.03139016,0.6414846,-0.6795132,-0.3560337,-1.812333,-0.6298184,-0.5108938,3.023382,0.6839428,0.4086645,0.1883976,-0.9228815,-0.3358525,-1.10575,-0.6947324,0.04905313
1728764214046,2.954154,1.525174,0.1887398,-0.9941128,0.1081546,0.006530523,0,0,0,2.964001,0.872232,0.03139016,0.6414846,-0.6795132,-0.3560337,0,0,0,3.023382,0.6839428,0.4086645,0.1883976,-0.9228815,-0.3358525,0,0,0
1728764214052,2.954154,1.525174,0.1887398,-0.9941128,0.1081546,0.006530523,0,0,0,2.964001,0.872232,0.03139016,0.6414846,-0.6795132,-0.3560337,0,0,0,3.023382,0.6839428,0.4086645,0.1883976,-0.9228815,-0.3358525,0,0,0
1728764214080,2.935356,1.521217,0.1959788,-0.9948774,0.1010549,0.00270313,-1.409805,-0.2967775,0.5429205,2.942837,0.8668763,0.02841589,0.6552268,-0.640282,-0.4008954,-1.587296,-0.4016742,-0.2230704,3.012005,0.6882123,0.4106604,0.2347664,-0.909006,-0.344373,-0.8532465,0.3202155,0.1496963
1728764214087,2.935356,1.521217,0.1959788,-0.9948774,0.1010549,0.00270313,0,0,0,2.942837,0.8668763,0.02841589,0.6552268,-0.640282,-0.4008954,0,0,0,3.012005,0.6882123,0.4106604,0.2347664,-0.909006,-0.344373,0,0,0
1728764214093,2.935356,1.521217,0.1959788,-0.9948774,0.1010549,0.00270313,0,0,0,2.942837,0.8668763,0.02841589,0.6552268,-0.640282,-0.4008954,0,0,0,3.012005,0.6882123,0.4106604,0.2347664,-0.909006,-0.344373,0,0,0
1728764214121,2.91559,1.51706,0.2046581,-0.9954456,0.09532674,-0.001210213,-1.482493,-0.3118247,0.6509508,2.926162,0.8694849,0.02716255,0.69677,-0.5853778,-0.4145418,-1.250571,0.1956448,-0.09400025,3.002729,0.693268,0.4165232,0.2957582,-0.9054758,-0.3043694,-0.6956935,0.3791749,0.4397079
1728764214128,2.91559,1.51706,0.2046581,-0.9954456,0.09532674,-0.001210213,0,0,0,2.926162,0.8694849,0.02716255,0.69677,-0.5853778,-0.4145418,0,0,0,3.002729,0.693268,0.4165232,0.2957582,-0.9054758,-0.3043694,0,0,0
1728764214133,2.91559,1.51706,0.2046581,-0.9954456,0.09532674,-0.001210213,0,0,0,2.926162,0.8694849,0.02716255,0.69677,-0.5853778,-0.4145418,0,0,0,3.002729,0.693268,0.4165232,0.2957582,-0.9054758,-0.3043694,0,0,0
1728764214163,2.894969,1.512998,0.2140901,-0.9959376,0.08984546,-0.006049275,-1.546562,-0.3046095,0.7074002,2.913024,0.873525,0.0337013,0.7505858,-0.551932,-0.3633081,-0.9853542,0.3030092,0.4904062,2.989426,0.6968179,0.4252563,0.3393953,-0.9034293,-0.2619669,-0.9977818,0.266245,0.654982
1728764214169,2.894969,1.512998,0.2140901,-0.9959376,0.08984546,-0.006049275,0,0,0,2.913024,0.873525,0.0337013,0.7505858,-0.551932,-0.3633081,0,0,0,2.989426,0.6968179,0.4252563,0.3393953,-0.9034293,-0.2619669,0,0,0
1728764214174,2.894969,1.512998,0.2140901,-0.9959376,0.08984546,-0.006049275,0,0,0,2.913024,0.873525,0.0337013,0.7505858,-0.551932,-0.3633081,0,0,0,2.989426,0.6968179,0.4252563,0.3393953,-0.9034293,-0.2619669,0,0,0
1728764214206,2.872967,1.510935,0.2241022,-0.9968219,0.07897006,-0.01048994,-1.650131,-0.1547277,0.7509034,2.899035,0.878376,0.04296681,0.7631602,-0.5266266,-0.3745017,-1.049227,0.3638238,0.6949134,3.095167,0.7403082,0.4799889,0.3678173,-0.8944318,-0.2543668,7.930577,3.261767,4.104947
1728764214212,2.872967,1.510935,0.2241022,-0.9968219,0.07897006,-0.01048994,0,0,0,2.899035,0.878376,0.04296681,0.7631602,-0.5266266,-0.3745017,0,0,0,3.095167,0.7403082,0.4799889,0.3678173,-0.8944318,-0.2543668,0,0,0
1728764214217,2.872967,1.510935,0.2241022,-0.9968219,0.07897006,-0.01048994,0,0,0,2.899035,0.878376,0.04296681,0.7631602,-0.5266266,-0.3745017,0,0,0,3.095167,0.7403082,0.4799889,0.3678173,-0.8944318,-0.2543668,0,0,0
1728764214222,2.872967,1.510935,0.2241022,-0.9968219,0.07897006,-0.01048994,0,0,0,2.899035,0.878376,0.04296681,0.7631602,-0.5266266,-0.3745017,0,0,0,3.095167,0.7403082,0.4799889,0.3678173,-0.8944318,-0.2543668,0,0,0
1728764214248,2.850483,1.510776,0.234711,-0.9980527,0.06115821,-0.01229167,-1.686269,-0.01196265,0.7956639,2.879632,0.880111,0.05196488,0.7427763,-0.5530923,-0.377323,-1.455241,0.1301274,0.6748549,3.074914,0.7358254,0.4896108,0.3460208,-0.8982617,-0.2709174,-1.518989,-0.336206,0.7216394
1728764214253,2.850483,1.510776,0.234711,-0.9980527,0.06115821,-0.01229167,0,0,0,2.879632,0.880111,0.05196488,0.7427763,-0.5530923,-0.377323,0,0,0,3.074914,0.7358254,0.4896108,0.3460208,-0.8982617,-0.2709174,0,0,0
1728764214259,2.850483,1.510776,0.234711,-0.9980527,0.06115821,-0.01229167,0,0,0,2.879632,0.880111,0.05196488,0.7427763,-0.5530923,-0.377323,0,0,0,3.074914,0.7358254,0.4896108,0.3460208,-0.8982617,-0.2709174,0,0,0
1728764214290,2.8278,1.512738,0.2446757,-0.9991199,0.04070595,-0.01012719,-1.701272,0.1471281,0.7473484,2.857623,0.8781233,0.0616383,0.7125922,-0.5850053,-0.3872751,-1.650631,-0.1490772,0.7255062,3.050192,0.7322654,0.4958383,0.3012055,-0.9072322,-0.2936078,-1.854086,-0.267005,0.4670642
1728764214295,2.8278,1.512738,0.2446757,-0.9991199,0.04070595,-0.01012719,0,0,0,2.857623,0.8781233,0.0616383,0.7125922,-0.5850053,-0.3872751,0,0,0,3.050192,0.7322654,0.4958383,0.3012055,-0.9072322,-0.2936078,0,0,0
1728764214301,2.8278,1.512738,0.2446757,-0.9991199,0.04070595,-0.01012719,0,0,0,2.857623,0.8781233,0.0616383,0.7125922,-0.5850053,-0.3872751,0,0,0,3.050192,0.7322654,0.4958383,0.3012055,-0.9072322,-0.2936078,0,0,0
1728764214331,2.806277,1.515447,0.2530604,-0.9998509,0.0146185,-0.009208322,-1.614207,0.2032042,0.6288528,2.832397,0.8761242,0.06894723,0.6882857,-0.6046949,-0.4007583,-1.891923,-0.1499355,0.5481697,3.025285,0.7329553,0.5009743,0.273965,-0.9087819,-0.3147367,-1.868069,0.05174428,0.385201
1728764214337,2.806277,1.515447,0.2530604,-0.9998509,0.0146185,-0.009208322,0,0,0,2.832397,0.8761242,0.06894723,0.6882857,-0.6046949,-0.4007583,0,0,0,3.025285,0.7329553,0.5009743,0.273965,-0.9087819,-0.3147367,0,0,0
1728764214343,2.806277,1.515447,0.2530604,-0.9998509,0.0146185,-0.009208322,0,0,0,2.832397,0.8761242,0.06894723,0.6882857,-0.6046949,-0.4007583,0,0,0,3.025285,0.7329553,0.5009743,0.273965,-0.9087819,-0.3147367,0,0,0
1728764214373,2.785264,1.517879,0.2602356,-0.9999259,-0.00365667,-0.01162636,-1.575977,0.1823902,0.5381427,2.810436,0.8767,0.07670015,0.6971143,-0.5968732,-0.3972085,-1.647145,0.04318357,0.5814694,3.002689,0.7388457,0.5094975,0.2856357,-0.9072154,-0.3088248,-1.694691,0.4417822,0.6392419
1728764214378,2.785264,1.517879,0.2602356,-0.9999259,-0.00365667,-0.01162636,0,0,0,2.810436,0.8767,0.07670015,0.6971143,-0.5968732,-0.3972085,0,0,0,3.002689,0.7388457,0.5094975,0.2856357,-0.9072154,-0.3088248,0,0,0
1728764214383,2.785264,1.517879,0.2602356,-0.9999259,-0.00365667,-0.01162636,0,0,0,2.810436,0.8767,0.07670015,0.6971143,-0.5968732,-0.3972085,0,0,0,3.002689,0.7388457,0.5094975,0.2856357,-0.9072154,-0.3088248,0,0,0
1728764214415,2.764687,1.51946,0.2658516,-0.9998231,-0.006623242,-0.01761866,-1.543289,0.1186252,0.4212007,2.791766,0.8815727,0.08441152,0.7190385,-0.5711403,-0.3959584,-1.400238,0.365451,0.5783525,2.985343,0.7454242,0.5212767,0.3192553,-0.9053438,-0.2800517,-1.300943,0.4933879,0.8834347
1728764214420,2.764687,1.51946,0.2658516,-0.9998231,-0.006623242,-0.01761866,0,0,0,2.791766,0.8815727,0.08441152,0.7190385,-0.5711403,-0.3959584,0,0,0,2.985343,0.7454242,0.5212767,0.3192553,-0.9053438,-0.2800517,0,0,0
1728764214424,2.764687,1.51946,0.2658516,-0.9998231,-0.006623242,-0.01761866,0,0,0,2.791766,0.8815727,0.08441152,0.7190385,-0.5711403,-0.3959584,0,0,0,2.985343,0.7454242,0.5212767,0.3192553,-0.9053438,-0.2800517,0,0,0
1728764214458,2.744004,1.51962,0.2698015,-0.9997196,-0.000866726,-0.02366614,-1.551193,0.01199841,0.2962433,2.774233,0.8863312,0.09094545,0.7278668,-0.563723,-0.3904184,-1.31498,0.3568903,0.4900452,2.966074,0.7478349,0.5306444,0.3295871,-0.9043543,-0.271138,-1.445156,0.1808032,0.7025823
1728764214463,2.744004,1.51962,0.2698015,-0.9997196,-0.000866726,-0.02366614,0,0,0,2.774233,0.8863312,0.09094545,0.7278668,-0.563723,-0.3904184,0,0,0,2.966074,0.7478349,0.5306444,0.3295871,-0.9043543,-0.271138,0,0,0
1728764214467,2.744004,1.51962,0.2698015,-0.9997196,-0.000866726,-0.02366614,0,0,0,2.774233,0.8863312,0.09094545,0.7278668,-0.563723,-0.3904184,0,0,0,2.966074,0.7478349,0.5306444,0.3295871,-0.9043543,-0.271138,0,0,0
1728764214501,2.722488,1.520579,0.2719859,-0.9995888,0.007078052,-0.0277921,-1.613688,0.07191896,0.1638293,2.753465,0.8887428,0.09609149,0.7192391,-0.5710135,-0.3957766,-1.557541,0.1808703,0.3859531,2.944054,0.747254,0.5355525,0.3204851,-0.9043458,-0.2818656,-1.651543,-0.04356802,0.3681064
1728764214505,2.722488,1.520579,0.2719859,-0.9995888,0.007078052,-0.0277921,0,0,0,2.753465,0.8887428,0.09609149,0.7192391,-0.5710135,-0.3957766,0,0,0,2.944054,0.747254,0.5355525,0.3204851,-0.9043458,-0.2818656,0,0,0
1728764214509,2.722488,1.520579,0.2719859,-0.9995888,0.007078052,-0.0277921,0,0,0,2.753465,0.8887428,0.09609149,0.7192391,-0.5710135,-0.3957766,0,0,0,2.944054,0.747254,0.5355525,0.3204851,-0.9043458,-0.2818656,0,0,0
1728764214544,2.700166,1.521811,0.2724026,-0.9995208,-0.001207314,-0.030936,-1.674145,0.09233952,0.03125444,2.729584,0.888181,0.1006555,0.706638,-0.5844185,-0.3988966,-1.791126,-0.04213303,0.3422979,2.920698,0.7465758,0.537699,0.3005241,-0.908178,-0.2913727,-1.751643,-0.05086809,0.1609907
1728764214549,2.700166,1.521811,0.2724026,-0.9995208,-0.001207314,-0.030936,0,0,0,2.729584,0.888181,0.1006555,0.706638,-0.5844185,-0.3988966,0,0,0,2.920698,0.7465758,0.537699,0.3005241,-0.908178,-0.2913727,0,0,0
1728764214553,2.700166,1.521811,0.2724026,-0.9995208,-0.001207314,-0.030936,0,0,0,2.729584,0.888181,0.1006555,0.706638,-0.5844185,-0.3988966,0,0,0,2.920698,0.7465758,0.537699,0.3005241,-0.908178,-0.2913727,0,0,0
