unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1729716787194,2.380916,1.597481,-0.01190334,-0.9908493,0.1271635,-0.04524779,-0.003647804,-0.007492304,-0.0001743436,2.18531,1.124678,-0.05184957,-0.9276521,-0.2760108,-0.2515541,0.004720688,-0.0003039837,0.008106977,2.167903,1.113628,0.06781808,-0.8956975,-0.4312918,0.10823,0.003379583,-0.00128746,0.003737211,0
1729716787198,2.380916,1.597481,-0.01190334,-0.9908493,0.1271635,-0.04524779,0,0,0,2.18531,1.124678,-0.05184957,-0.9276521,-0.2760108,-0.2515541,0,0,0,2.167903,1.113628,0.06781808,-0.8956975,-0.4312918,0.10823,0,0,0,0
1729716787222,2.381082,1.597402,-0.0115697,-0.9910588,0.1252774,-0.04591727,0.01246333,-0.005865097,0.02502277,2.18547,1.124694,-0.0515483,-0.9279736,-0.2757114,-0.2506968,0.01196265,0.001171231,0.02259538,2.168106,1.113629,0.06792688,-0.8959832,-0.4309447,0.107244,0.01523495,9.834766E-05,0.008160621,0
1729716787226,2.381082,1.597402,-0.0115697,-0.9910588,0.1252774,-0.04591727,0,0,0,2.18547,1.124694,-0.0515483,-0.9279736,-0.2757114,-0.2506968,0,0,0,2.168106,1.113629,0.06792688,-0.8959832,-0.4309447,0.107244,0,0,0,0
1729716787249,2.381156,1.597449,-0.01113912,-0.9912331,0.1238235,-0.04610002,0.005543232,0.00346899,0.03229324,2.185447,1.124617,-0.05092159,-0.9283556,-0.2748193,-0.2502617,-0.001698732,-0.005802512,0.04700348,2.168182,1.113879,0.06825215,-0.8963353,-0.430407,0.1064567,0.005668402,0.01868606,0.02439469,0
1729716787254,2.381156,1.597449,-0.01113912,-0.9912331,0.1238235,-0.04610002,0,0,0,2.185447,1.124617,-0.05092159,-0.9283556,-0.2748193,-0.2502617,0,0,0,2.168182,1.113879,0.06825215,-0.8963353,-0.430407,0.1064567,0,0,0,0
1729716787277,2.381156,1.597253,-0.01089001,-0.9916152,0.1209136,-0.04560769,-3.576279E-05,-0.01467168,0.01868326,2.185478,1.124698,-0.05070263,-0.9284774,-0.2741995,-0.250489,0.002324581,0.006142259,0.01642182,2.168304,1.113982,0.06840363,-0.896608,-0.429969,0.1059301,0.009137392,0.007724762,0.01136139,0
1729716787281,2.381156,1.597253,-0.01089001,-0.9916152,0.1209136,-0.04560769,0,0,0,2.185478,1.124698,-0.05070263,-0.9284774,-0.2741995,-0.250489,0,0,0,2.168304,1.113982,0.06840363,-0.896608,-0.429969,0.1059301,0,0,0,0
1729716787305,2.381069,1.59746,-0.01044673,-0.9917038,0.1204434,-0.04491508,-0.006490946,0.01555681,0.03324598,2.185402,1.124689,-0.05033886,-0.9283289,-0.2742631,-0.2509691,-0.005686283,-0.0007331371,0.02728254,2.168309,1.114052,0.06872585,-0.8966489,-0.4299656,0.1055968,0.0003933907,0.005292892,0.0241667,0
1729716787309,2.381069,1.59746,-0.01044673,-0.9917038,0.1204434,-0.04491508,0,0,0,2.185402,1.124689,-0.05033886,-0.9283289,-0.2742631,-0.2509691,0,0,0,2.168309,1.114052,0.06872585,-0.8966489,-0.4299656,0.1055968,0,0,0,0
