TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-12 16:45:04.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-0782
2024-10-12 16:45:05.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:45:05.988,1.430579333541605,0.7677637344535786,0.9381080225883096,0,1.303966023134449,0.1710581324559408,0.8896317353328271,0,1.241951042579095,0.4116605020753799,0.5119417983873039,0,1.325981451166337,0.3856193151373536,0.3446924694071082,0,0.873844922490839,0.09417908655522428,-0.1751440050760515,0,934.7985347985348,789.3406593406594,786.9230769230769,1606.483516483516,965.4212454212454,-0.288635,0.289978,0.911438,4.957123,-6.684265,-1.024323,1,2,1,1,4,50.000000
2024-10-12 16:45:06.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:45:06.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:45:06.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:45:06.990,1.430579333541605,0.52310064360117,-0.2273821075158559,0,1.303966023134449,0.4209912748434653,-0.3735304718041123,0,1.241951042579095,0.5719267982304189,0.4055935379225136,0,1.325981451166337,0.3796928249170729,0.2266907087541039,0,0.873844922490839,0.1235656997731789,-0.07365875016020318,0,749.047619047619,784.5054945054945,790.952380952381,0,357.8021978021978,-0.174561,0.250061,0.923218,-4.800110,-3.424377,-0.321503,1,2,1,1,4,50.000000
2024-10-12 16:45:07.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:45:07.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:45:07.988,1.430579333541605,0.9143660991618529,-0.1768271215266408,0,1.303966023134449,0.4958682793689532,-0.06115352595061266,0,1.241951042579095,0.7389854172381491,0.3859126882304476,0,1.325981451166337,0.4533490978735404,0.2840781390487089,0,0.873844922490839,0.07734669113847772,-0.07223307745243765,0,756.7032967032967,801.025641025641,797.3992673992674,780.4761904761905,624.9450549450549,-0.315735,0.219910,0.926025,1.659851,-2.190704,-2.265472,1,2,1,1,4,50.000000
2024-10-12 16:45:08.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
