unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z
1728765909607,4.08702,1.550027,-0.03796816,-0.995443,-0.002258433,0.09533441,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909611,4.08702,1.550027,-0.03796816,-0.995443,-0.002258433,0.09533441,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909644,4.077445,1.549997,-0.0411092,-0.9946485,-0.007326638,0.1030588,-0.7181168,-0.002226233,-0.2355784,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909649,4.077445,1.549997,-0.0411092,-0.9946485,-0.007326638,0.1030588,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909652,4.077445,1.549997,-0.0411092,-0.9946485,-0.007326638,0.1030588,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909686,4.067364,1.550742,-0.04368997,-0.9939808,-0.01323388,0.1087541,-0.7560968,0.05587935,-0.1935571,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909690,4.067364,1.550742,-0.04368997,-0.9939808,-0.01323388,0.1087541,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909694,4.067364,1.550742,-0.04368997,-0.9939808,-0.01323388,0.1087541,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909698,4.067364,1.550742,-0.04368997,-0.9939808,-0.01323388,0.1087541,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909727,4.056381,1.551668,-0.04577482,-0.9939511,-0.01485061,0.1088155,-0.8236885,0.06944239,-0.1563638,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909732,4.056381,1.551668,-0.04577482,-0.9939511,-0.01485061,0.1088155,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909735,4.056381,1.551668,-0.04577482,-0.9939511,-0.01485061,0.1088155,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909769,4.044469,1.551958,-0.04696107,-0.9946572,-0.004637623,0.1031308,-0.8933902,0.02176166,-0.08896887,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
