unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1736099860879,1.780779,1.596963,-0.3628604,-0.9920884,0.1252533,0.008530796,0.009772182,-0.009459257,0.003562868,1.669844,0.7909015,-0.5234844,-0.6847199,-0.7026924,-0.1933438,-0.008422136,-0.00641495,0.03857017,1.642335,0.8381148,-0.2814159,-0.6724445,-0.736365,-0.07473648,-4.470348E-05,-3.129244E-05,8.940697E-06,0
1736099860883,1.780779,1.596963,-0.3628604,-0.9920884,0.1252533,0.008530796,0,0,0,1.669844,0.7909015,-0.5234844,-0.6847199,-0.7026924,-0.1933438,0,0,0,1.642335,0.8381148,-0.2814159,-0.6724445,-0.736365,-0.07473648,0,0,0,0
1736099860907,1.780468,1.596862,-0.3616057,-0.9920886,0.1252446,0.008639038,-0.02326369,-0.007590652,0.09410083,1.669596,0.7907275,-0.5223851,-0.684718,-0.7025191,-0.1939814,-0.01859665,-0.01304895,0.08244663,1.642335,0.8381148,-0.2814158,-0.6724433,-0.7363659,-0.0747385,0,0,8.940697E-06,0
1736099860910,1.780468,1.596862,-0.3616057,-0.9920886,0.1252446,0.008639038,0,0,0,1.669596,0.7907275,-0.5223851,-0.684718,-0.7025191,-0.1939814,0,0,0,1.642335,0.8381148,-0.2814158,-0.6724433,-0.7363659,-0.0747385,0,0,0,0
1736099860934,1.780032,1.597014,-0.3602379,-0.9921603,0.124687,0.008455634,-0.03271401,0.01143515,0.1025811,1.669123,0.7905205,-0.5214933,-0.6847075,-0.7023141,-0.1947587,-0.03549457,-0.01552552,0.06688982,1.642335,0.8381147,-0.2814156,-0.6724439,-0.7363674,-0.07471824,8.940697E-06,-8.940697E-06,1.788139E-05,0
1736099860938,1.780032,1.597014,-0.3602379,-0.9921603,0.124687,0.008455634,0,0,0,1.669123,0.7905205,-0.5214933,-0.6847075,-0.7023141,-0.1947587,0,0,0,1.642335,0.8381147,-0.2814156,-0.6724439,-0.7363674,-0.07471824,0,0,0,0
1736099860962,1.779616,1.596947,-0.3588187,-0.9920231,0.1257648,0.00857681,-0.03122985,-0.00500679,0.1064412,1.668674,0.7902109,-0.5198776,-0.6846664,-0.7022399,-0.1951694,-0.0336796,-0.02321899,0.1211733,1.642335,0.8381149,-0.2814156,-0.6724468,-0.7363636,-0.07472777,0,1.788139E-05,0,0
1736099860966,1.779616,1.596947,-0.3588187,-0.9920231,0.1257648,0.00857681,0,0,0,1.668674,0.7902109,-0.5198776,-0.6846664,-0.7022399,-0.1951694,0,0,0,1.642335,0.8381149,-0.2814156,-0.6724468,-0.7363636,-0.07472777,0,0,0,0
1736099860990,1.779119,1.59696,-0.3572353,-0.9919938,0.126015,0.008298635,-0.03724694,0.0009655952,0.118757,1.668063,0.7898101,-0.5178813,-0.6849973,-0.701883,-0.1952933,-0.04581213,-0.03005862,0.1497209,1.642335,0.8381149,-0.2814158,-0.6724456,-0.7363649,-0.07472813,0,-4.470348E-06,-1.341105E-05,0
1736099860993,1.779119,1.59696,-0.3572353,-0.9919938,0.126015,0.008298635,0,0,0,1.668063,0.7898101,-0.5178813,-0.6849973,-0.701883,-0.1952933,0,0,0,1.642335,0.8381149,-0.2814158,-0.6724456,-0.7363649,-0.07472813,0,0,0,0
