unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1734814343589,2.885595,1.74966,-0.004307598,-0.9954526,0.09335859,-0.0189482,-0.002020597,-0.004792213,-0.0009186566,2.641465,1.343262,-0.1620874,-0.9659646,0.2341436,-0.1099519,-0.04161,-0.008618832,-0.006008148,2.598759,1.346232,0.147187,-0.9640488,0.1980957,0.1771108,-0.009280443,-0.02007186,-0.01808703,0
1734814343598,2.885595,1.74966,-0.004307598,-0.9954526,0.09335859,-0.0189482,0,0,0,2.641465,1.343262,-0.1620874,-0.9659646,0.2341436,-0.1099519,0,0,0,2.598759,1.346232,0.147187,-0.9640488,0.1980957,0.1771108,0,0,0,0
1734814343617,2.88531,1.749649,-0.004474074,-0.9954623,0.09338284,-0.01830149,-0.02131462,-0.0008046627,-0.01248568,2.640608,1.343027,-0.1635817,-0.966293,0.2299595,-0.1157447,-0.06430149,-0.01763105,-0.1120739,2.598626,1.345743,0.1467031,-0.9640615,0.1989829,0.1760433,-0.009959936,-0.03670156,-0.03629476,0
1734814343625,2.88531,1.749649,-0.004474074,-0.9954623,0.09338284,-0.01830149,0,0,0,2.640608,1.343027,-0.1635817,-0.966293,0.2299595,-0.1157447,0,0,0,2.598626,1.345743,0.1467031,-0.9640615,0.1989829,0.1760433,0,0,0,0
1734814343646,2.884995,1.749576,-0.004536211,-0.995476,0.09318844,-0.01854837,-0.02362132,-0.005498528,-0.004660338,2.641392,1.343434,-0.1632221,-0.9647507,0.2386145,-0.1109946,0.05886555,0.03053248,0.02696849,2.598409,1.345543,0.1466112,-0.9642372,0.1982956,0.1758578,-0.01628995,-0.01502931,-0.006888807,0
1734814343652,2.884995,1.749576,-0.004536211,-0.995476,0.09318844,-0.01854837,0,0,0,2.641392,1.343434,-0.1632221,-0.9647507,0.2386145,-0.1109946,0,0,0,2.598409,1.345543,0.1466112,-0.9642372,0.1982956,0.1758578,0,0,0,0
1734814343674,2.884621,1.74949,-0.004555702,-0.9955527,0.09234832,-0.01862991,-0.02810955,-0.006392598,-0.001461804,2.641769,1.343834,-0.1636326,-0.9637594,0.243734,-0.1084545,0.02823472,0.02999604,-0.03079176,2.598146,1.345446,0.1462904,-0.9643818,0.1967929,0.1767498,-0.01972318,-0.007259846,-0.02406389,0
1734814343681,2.884621,1.74949,-0.004555702,-0.9955527,0.09234832,-0.01862991,0,0,0,2.641769,1.343834,-0.1636326,-0.9637594,0.243734,-0.1084545,0,0,0,2.598146,1.345446,0.1462904,-0.9643818,0.1967929,0.1767498,0,0,0,0
1734814343704,2.884197,1.749384,-0.004720658,-0.9956907,0.09076085,-0.01904893,-0.03173947,-0.008010864,-0.01237169,2.641621,1.343949,-0.1636038,-0.9640907,0.2435725,-0.1058402,-0.01106858,0.008618832,0.002163649,2.597924,1.345584,0.1459827,-0.964272,0.1975536,0.1765008,-0.01661181,0.01037121,-0.02307706,0
1734814343711,2.884197,1.749384,-0.004720658,-0.9956907,0.09076085,-0.01904893,0,0,0,2.641621,1.343949,-0.1636038,-0.9640907,0.2435725,-0.1058402,0,0,0,2.597924,1.345584,0.1459827,-0.964272,0.1975536,0.1765008,0,0,0,0
