TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-12-21 15:52:19.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-9CF6
2024-12-21 15:52:19.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-12-21 15:52:19.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-12-21 15:52:19.713,-0.1842997400837005,0.1831816517645489,0.4623338740024979,-0.1153395314029118,0.05392770884287459,-0.2833334886966681,-0.1592194639261362,0.1645554105980454,0.522192501210536,-0.03472022398139106,0.01060798690327408,0.5429997443408731,0.9039425148652419,0.144601804497329,0.3158152424903051,0.3503346451203389,0.7202870859710012,0.1291754272535093,0.2258359526583331,0.3168972139611079,796.5934065934066,780.4761904761905,803.8461538461539,838.901098901099,894.908424908425,823.1868131868132,-0.403381,-0.001526,0.918152,0.822449,0.224304,-1.293488,1,2,1,1,2,93.000000
2024-12-21 15:52:19.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-12-21 15:52:20.213,-0.1842997400837005,0.2441946544753407,0.6003510088540228,-0.1153395314029118,0.05392770884287459,-0.232322597169435,-0.2563548962284242,0.1645554105980454,0.522192501210536,-0.1569242298650494,-0.07647383295182238,0.5429997443408731,0.9039425148652419,0.2839190802418931,0.4280805029016055,0.3503346451203389,0.7202870859710012,0.3101694333791507,0.3019669749548669,0.3168972139611079,737.7655677655678,807.0695970695971,808.2783882783883,807.4725274725275,767.1794871794872,653.956043956044,-0.406677,0.015991,0.907593,-0.246735,-0.074768,0.201874,1,2,1,1,2,93.000000
2024-12-21 15:52:20.717,-0.1842997400837005,0.2441946544753407,0.6003510088540228,-0.1153395314029118,0.05392770884287459,-0.232322597169435,-0.2563548962284242,0.1645554105980454,0.522192501210536,-0.1569242298650494,-0.07647383295182238,0.5429997443408731,0.9039425148652419,0.2839190802418931,0.4280805029016055,0.3503346451203389,0.7202870859710012,0.3101694333791507,0.3019669749548669,0.3168972139611079,741.7948717948718,805.8608058608058,806.6666666666667,784.1025641025641,780.8791208791209,676.1172161172161,-0.406982,0.003540,0.911926,1.443024,-1.278534,-0.433655,1,2,1,1,2,93.000000
2024-12-21 15:52:21.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-12-21 15:52:21.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-12-21 15:52:21.213,-0.1842997400837005,0.2441946544753407,0.6827080362831693,-0.1153395314029118,0.05392770884287459,-0.232322597169435,0.2087791510006935,0.1645554105980454,0.522192501210536,-0.1569242298650494,0.1837027906995066,0.5429997443408731,0.9039425148652419,0.2839190802418931,0.5981167851132491,0.3503346451203389,0.7202870859710012,0.3101694333791507,0.3520535027946163,0.3168972139611079,832.4542124542124,800.2197802197802,791.3553113553114,792.967032967033,828.4249084249085,826.007326007326,-0.409302,0.010132,0.900818,0.164490,0.583191,-0.291595,1,2,1,1,2,93.000000
2024-12-21 15:52:21.713,-0.1842997400837005,0.2441946544753407,0.9721895267051807,-0.1153395314029118,0.05392770884287459,-0.232322597169435,0.326580410873475,0.1645554105980454,0.522192501210536,-0.1569242298650494,0.1875784149907289,0.5429997443408731,0.9039425148652419,0.2839190802418931,0.543947450522499,0.3503346451203389,0.7202870859710012,0.3101694333791507,0.3133240341385378,0.3168972139611079,890.8791208791209,817.5457875457876,801.4285714285714,790.952380952381,955.7509157509157,888.8644688644689,-0.418091,0.003540,0.902527,0.314026,-1.480408,-0.321503,1,2,1,1,2,93.000000
2024-12-21 15:52:21.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-12-21 15:52:21.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-12-21 15:52:22.213,-0.1842997400837005,0.2441946544753407,0.9040183775616512,-0.1153395314029118,0.05392770884287459,-0.232322597169435,0.2427107899613276,0.1645554105980454,0.522192501210536,-0.1569242298650494,0.1690803963215128,0.5429997443408731,0.9039425148652419,0.2839190802418931,0.4550234667486847,0.3503346451203389,0.7202870859710012,0.3101694333791507,0.2411581807273112,0.3168972139611079,784.9084249084249,800.2197802197802,802.2344322344322,788.1318681318681,768.7912087912088,670.8791208791209,-0.393616,0.022827,0.920044,0.351410,0.269165,-0.179443,1,2,1,1,2,93.000000
2024-12-21 15:52:22.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-12-21 15:52:22.715,-0.1842997400837005,0.2441946544753407,1.013546903160782,-0.1153395314029118,0.05392770884287459,-0.232322597169435,0.3919558206566054,0.1645554105980454,0.522192501210536,-0.1569242298650494,0.3471560291171219,0.5429997443408731,0.9039425148652419,0.2839190802418931,0.05230262770996251,0.3503346451203389,0.7202870859710012,0.3101694333791507,-0.09531688368159438,0.3168972139611079,807.4725274725275,805.0549450549451,798.6080586080586,807.8754578754579,764.7619047619048,663.2234432234433,-0.389282,0.016174,0.920837,-0.493469,-1.188812,2.086029,1,2,1,1,2,93.000000
2024-12-21 15:52:23.213,-0.1842997400837005,0.8317247186921528,0.7457652032421016,-0.1153395314029118,0.05392770884287459,0.7768717658292685,0.2839997180840148,0.1645554105980454,0.522192501210536,0.3974541854163846,0.1960619172339275,0.5429997443408731,0.9039425148652419,0.2511659022778822,-0.1320113658323226,0.3503346451203389,0.7202870859710012,-0.02198284817543189,-0.2489410319847965,0.3168972139611079,861.0622710622711,796.5934065934066,778.0586080586081,866.7032967032967,742.1978021978023,671.2820512820513,-0.410889,0.006592,0.899475,-0.104675,0.284119,-0.456085,1,2,1,1,2,93.000000
2024-12-21 15:52:23.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
