TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-12-17 13:51:33.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D2D3
2024-12-17 13:51:34.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-12-17 13:51:34.440,0.8912258310112484,0.04116915023965662,0.05008613104564476,0.7476977227459543,0.7776127288788186,-0.02404467151776427,-0.2409073109855244,0.6074936419608117,0.8529649242604861,0.2418587889228753,0.1167096540838876,0.7039376848823785,0.9566024894447647,0.5488986144841498,0.03007755790558078,0.7380860364322058,0.8163271304910367,0.4565037513440944,-0.3966048277573634,0.4781333985430326,841.7216117216118,803.040293040293,798.6080586080586,834.4688644688645,700.2930402930403,-0.304932,0.074402,0.969543,0.949554,1.555176,4.613190,1,1,1,1,1,55.000000
2024-12-17 13:51:34.940,1.017839576952192,0.2714917970151376,0.7175684488130037,0.8792693498612736,0.9307126398390547,-0.01942553297016084,0.4014967657692434,0.6951390330060383,0.7314632203144944,0.103255392972139,0.1982099328631509,0.7018768879048481,1.006003739415346,0.5399157349240902,0.04695981017118593,0.5849057856086251,0.8092410474673535,0.6443392354484984,-0.1676433328742907,0.4129795113248385,788.9377289377289,797.8021978021978,801.025641025641,794.981684981685,698.2783882783883,-0.275513,0.070557,0.979858,2.542114,-4.194489,-2.160797,1,1,1,1,1,55.000000
2024-12-17 13:51:35.439,1.089036478443886,0.2602605362423652,0.7688194119561247,1.005247352423499,0.9205768693968465,-0.1716687699639372,0.4387256815792105,0.7006602228029717,0.6937161060354166,-0.00988884700810564,0.2426150251886205,0.5911259002659922,1.053098713788791,0.4859908496246418,-0.04766712168402357,0.4559181276004988,0.9136954809123247,0.5993644425170891,-0.1281549509617062,0.48249311694501,851.3919413919414,788.1318681318681,800.6227106227107,843.3333333333334,754.6886446886447,-0.271667,0.070435,0.959167,2.235565,-5.839386,0.934601,1,1,1,1,1,55.000000
2024-12-17 13:51:35.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-12-17 13:51:35.954,1.089036478443886,0.2845232750106479,0.8719515547475678,1.005247352423499,0.9205768693968465,-0.1216177984343334,0.5674247366987656,0.7006602228029717,0.6937161060354166,0.1879019126817403,0.3011932705379216,0.5911259002659922,1.053098713788791,0.4140207476392944,-0.03328810543987581,0.4559181276004988,0.9136954809123247,0.5096959351582347,-0.1272768447445659,0.48249311694501,794.5787545787546,807.0695970695971,805.4578754578755,773.2234432234433,828.8278388278388,-0.325745,0.097229,0.977661,4.949646,-5.413208,-1.173859,1,1,1,1,1,55.000000
2024-12-17 13:51:36.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-12-17 13:51:36.440,1.089036478443886,0.286275518277221,0.8221511863875941,1.005247352423499,0.9205768693968465,0.1306342546107938,0.5752391683831383,0.7006602228029717,0.6937161060354166,0.3568499966225921,0.3317273533916711,0.5911259002659922,1.053098713788791,0.3896831542820799,-0.05778466035590311,0.4559181276004988,0.9136954809123247,0.2552539077708583,-0.1724906117875193,0.48249311694501,803.8461538461539,794.1758241758242,805.0549450549451,806.2637362637363,886.0439560439561,-0.291870,0.079102,0.970093,2.721558,-2.213135,-1.405640,1,1,1,1,1,55.000000
2024-12-17 13:51:36.948,1.089036478443886,0.3836670508607659,0.906552900530428,1.005247352423499,0.9205768693968465,0.3976619430141459,0.6634037431854677,0.7006602228029717,0.6937161060354166,0.3923412620853591,0.333204191016561,0.5911259002659922,1.053098713788791,0.4449778008796858,0.01420740605387658,0.4559181276004988,0.9136954809123247,0.2498932907953683,-0.1369155676388572,0.48249311694501,792.5641025641025,803.4432234432235,803.8461538461539,811.0989010989011,826.007326007326,-0.293884,0.087402,0.968079,1.869202,-2.400055,-0.485992,1,2,1,1,2,55.000000
2024-12-17 13:51:37.440,1.089036478443886,0.3557351154915674,0.8158643561158344,1.005247352423499,0.9205768693968465,0.3868720539524948,0.564263011578986,0.7006602228029717,0.6937161060354166,0.2766099814553614,0.3099124768067225,0.5911259002659922,1.053098713788791,0.4458132509580215,-0.00016761808698842,0.4559181276004988,0.9136954809123247,0.2330222631678295,-0.09645039982325421,0.48249311694501,837.6923076923077,811.0989010989011,798.2051282051282,840.9157509157509,864.2857142857143,-0.270508,0.074890,0.979309,2.646790,-4.344025,-1.188812,1,2,1,1,2,55.000000
