unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1734461497630,1.445037,1.664544,0.2301139,-0.9919862,0.1262527,0.004920065,-0.0009655952,0.003039837,-0.004595518,1.350644,0.9935224,0.1418264,0.06698266,-0.9683872,-0.2402909,0.001788139,0.05556643,0.01137257,1.419647,0.9188354,0.4145916,-0.02970245,-0.9219931,0.3860657,0.002485514,-0.000487268,0.002548099,0
1734461497635,1.445037,1.664544,0.2301139,-0.9919862,0.1262527,0.004920065,0,0,0,1.350644,0.9935224,0.1418264,0.06698266,-0.9683872,-0.2402909,0,0,0,1.419647,0.9188354,0.4145916,-0.02970245,-0.9219931,0.3860657,0,0,0,0
1734461497658,1.445238,1.664618,0.2299653,-0.9919418,0.1265424,0.006222486,0.01510978,0.005561113,-0.01114011,1.350859,0.9956852,0.1420975,0.06669429,-0.9684598,-0.2400787,0.01612902,0.1622066,0.02033114,1.419661,0.9188401,0.4146795,-0.02945298,-0.9220809,0.3858752,0.001090765,0.0003486872,0.006598234,0
1734461497662,1.445238,1.664618,0.2299653,-0.9919418,0.1265424,0.006222486,0,0,0,1.350859,0.9956852,0.1420975,0.06669429,-0.9684598,-0.2400787,0,0,0,1.419661,0.9188401,0.4146795,-0.02945298,-0.9220809,0.3858752,0,0,0,0
1734461497686,1.445383,1.664692,0.2298719,-0.9918693,0.1270489,0.007353306,0.0108093,0.005507469,-0.007009506,1.35091,0.9958001,0.1420772,0.06655958,-0.9684718,-0.2400672,0.003772974,0.008623302,-0.001519918,1.419684,0.9188488,0.4148318,-0.0291355,-0.9220148,0.3860568,0.001752377,0.0006571412,0.01141727,0
1734461497691,1.445383,1.664692,0.2298719,-0.9918693,0.1270489,0.007353306,0,0,0,1.35091,0.9958001,0.1420772,0.06655958,-0.9684718,-0.2400672,0,0,0,1.419684,0.9188488,0.4148318,-0.0291355,-0.9220148,0.3860568,0,0,0,0
1734461497714,1.445477,1.664794,0.2297608,-0.9918183,0.1273699,0.008596182,0.007072091,0.007671118,-0.008332729,1.351038,0.9963837,0.1420879,0.06657961,-0.9685627,-0.239696,0.009611249,0.04376471,0.0008046627,1.419706,0.9188777,0.4150099,-0.02887329,-0.9218685,0.3864258,0.001645088,0.002163649,0.0133574,0
1734461497717,1.445477,1.664794,0.2297608,-0.9918183,0.1273699,0.008596182,0,0,0,1.351038,0.9963837,0.1420879,0.06657961,-0.9685627,-0.239696,0,0,0,1.419706,0.9188777,0.4150099,-0.02887329,-0.9218685,0.3864258,0,0,0,0
1734461497741,1.445596,1.664839,0.229587,-0.9917687,0.1276775,0.009678185,0.008958578,0.003343821,-0.01303554,1.351182,0.9974308,0.1421624,0.06649742,-0.9686539,-0.2393488,0.01081824,0.07853508,0.005587935,1.4197,0.9188785,0.4149798,-0.0286639,-0.9217497,0.3867245,-0.0004470348,6.258488E-05,-0.002253056,0
1734461497745,1.445596,1.664839,0.229587,-0.9917687,0.1276775,0.009678185,0,0,0,1.351182,0.9974308,0.1421624,0.06649742,-0.9686539,-0.2393488,0,0,0,1.4197,0.9188785,0.4149798,-0.0286639,-0.9217497,0.3867245,0,0,0,0
1734461497769,1.445716,1.664959,0.2294818,-0.9916852,0.128206,0.01114219,0.008949637,0.009021163,-0.007885695,1.351254,0.9980716,0.142113,0.06646883,-0.968872,-0.2384732,0.005364418,0.04805624,-0.003710389,1.419779,0.9188529,0.4150136,-0.0281435,-0.9215746,0.3871803,0.005882978,-0.001917779,0.002530217,0
1734461497773,1.445716,1.664959,0.2294818,-0.9916852,0.128206,0.01114219,0,0,0,1.351254,0.9980716,0.142113,0.06646883,-0.968872,-0.2384732,0,0,0,1.419779,0.9188529,0.4150136,-0.0281435,-0.9215746,0.3871803,0,0,0,0
1734461497797,1.445858,1.664952,0.2293335,-0.9916496,0.1283332,0.01273066,0.01064837,-0.0005096197,-0.01112223,1.351291,0.998427,0.1419989,0.06644481,-0.9689845,-0.2380224,0.00282526,0.02666116,-0.008556247,1.419798,0.9188993,0.4149166,-0.02755776,-0.9212759,0.3879327,0.00141263,0.003477931,-0.007268786,0
1734461497801,1.445858,1.664952,0.2293335,-0.9916496,0.1283332,0.01273066,0,0,0,1.351291,0.998427,0.1419989,0.06644481,-0.9689845,-0.2380224,0,0,0,1.419798,0.9188993,0.4149166,-0.02755776,-0.9212759,0.3879327,0,0,0,0
1734461497825,1.446,1.664938,0.2291156,-0.991653,0.1281675,0.01406533,0.01069307,-0.001037121,-0.01634359,1.351321,0.9990126,0.1418905,0.06672227,-0.9689062,-0.2382634,0.002253056,0.04392117,-0.008127093,1.419795,0.9189132,0.4148161,-0.02670595,-0.9212044,0.3881617,-0.0002145767,0.001046062,-0.007537007,0
1734461497829,1.446,1.664938,0.2291156,-0.991653,0.1281675,0.01406533,0,0,0,1.351321,0.9990126,0.1418905,0.06672227,-0.9689062,-0.2382634,0,0,0,1.419795,0.9189132,0.4148161,-0.02670595,-0.9212044,0.3881617,0,0,0,0
1734461497833,1.446,1.664938,0.2291156,-0.991653,0.1281675,0.01406533,0,0,0,1.351321,0.9990126,0.1418905,0.06672227,-0.9689062,-0.2382634,0,0,0,1.419795,0.9189132,0.4148161,-0.02670595,-0.9212044,0.3881617,0,0,0,0
1734461497852,1.446144,1.664986,0.2288089,-0.9915759,0.1286409,0.01513261,0.01080036,0.00359416,-0.02300441,1.351385,1.000476,0.1419137,0.06694019,-0.9689162,-0.2381611,0.004738569,0.1097247,0.001734495,1.419743,0.9188931,0.41468,-0.02634406,-0.921332,0.3878834,-0.003898144,-0.001510978,-0.01021028,0
1734461497857,1.446144,1.664986,0.2288089,-0.9915759,0.1286409,0.01513261,0,0,0,1.351385,1.000476,0.1419137,0.06694019,-0.9689162,-0.2381611,0,0,0,1.419743,0.9188931,0.41468,-0.02634406,-0.921332,0.3878834,0,0,0,0
1734461497880,1.446271,1.665122,0.2284199,-0.9914454,0.1296525,0.01505512,0.009512901,0.01019239,-0.02917349,1.351418,1.001895,0.1421772,0.06670901,-0.968842,-0.238528,0.002503395,0.1064658,0.01976788,1.419659,0.9188874,0.4147167,-0.02638391,-0.9213647,0.3878029,-0.006276369,-0.0004246831,0.002753735,0
1734461497884,1.446271,1.665122,0.2284199,-0.9914454,0.1296525,0.01505512,0,0,0,1.351418,1.001895,0.1421772,0.06670901,-0.968842,-0.238528,0,0,0,1.419659,0.9188874,0.4147167,-0.02638391,-0.9213647,0.3878029,0,0,0,0
1734461497907,1.446356,1.665347,0.2279353,-0.991366,0.1303278,0.01444221,0.006401539,0.01687109,-0.03634393,1.351347,1.001935,0.1421304,0.06621334,-0.9687515,-0.2390333,-0.005319715,0.002959371,-0.003513694,1.419631,0.9188596,0.4146825,-0.02638146,-0.9212732,0.3880206,-0.002092123,-0.002087653,-0.00256598,0
1734461497911,1.446356,1.665347,0.2279353,-0.991366,0.1303278,0.01444221,0,0,0,1.351347,1.001935,0.1421304,0.06621334,-0.9687515,-0.2390333,0,0,0,1.419631,0.9188596,0.4146825,-0.02638146,-0.9212732,0.3880206,0,0,0,0
1734461497935,1.446421,1.66541,0.2273353,-0.9913809,0.1303213,0.01343131,0.004863739,0.004693866,-0.04499853,1.351403,1.002033,0.1422318,0.06592956,-0.96875,-0.2391176,0.00422895,0.007385015,0.007608533,1.41966,0.9188832,0.4146899,-0.02623442,-0.9211866,0.3882362,0.002145767,0.001770258,0.0005543232,0
1734461497940,1.446421,1.66541,0.2273353,-0.9913809,0.1303213,0.01343131,0,0,0,1.351403,1.002033,0.1422318,0.06592956,-0.96875,-0.2391176,0,0,0,1.41966,0.9188832,0.4146899,-0.02623442,-0.9211866,0.3882362,0,0,0,0
1734461497963,1.44629,1.66552,0.226561,-0.9913554,0.130564,0.01296574,-0.009816885,0.008270144,-0.05807877,1.351449,1.002082,0.1422708,0.06583619,-0.968812,-0.2388918,0.003424287,0.003665686,0.002923608,1.419636,0.9188803,0.4146229,-0.02621728,-0.9211674,0.3882825,-0.001788139,-0.0002145767,-0.005024672,0
1734461497967,1.44629,1.66552,0.226561,-0.9913554,0.130564,0.01296574,0,0,0,1.351449,1.002082,0.1422708,0.06583619,-0.968812,-0.2388918,0,0,0,1.419636,0.9188803,0.4146229,-0.02621728,-0.9211674,0.3882825,0,0,0,0
1734461497991,1.446156,1.665636,0.2257973,-0.991289,0.1311027,0.01259178,-0.01006722,0.008717179,-0.0572741,1.351472,1.002072,0.1422956,0.06585091,-0.9690602,-0.237879,0.001743436,-0.0007241964,0.001859665,1.419679,0.9188646,0.4146515,-0.02620357,-0.9210745,0.3885042,0.003254414,-0.001180172,0.002145767,0
1734461497995,1.446156,1.665636,0.2257973,-0.991289,0.1311027,0.01259178,0,0,0,1.351472,1.002072,0.1422956,0.06585091,-0.9690602,-0.237879,0,0,0,1.419679,0.9188646,0.4146515,-0.02620357,-0.9210745,0.3885042,0,0,0,0
1734461498019,1.445951,1.665617,0.2248756,-0.9912063,0.1316913,0.0129571,-0.01539588,-0.001430511,-0.06912947,1.351462,1.002036,0.1422155,0.06601334,-0.9692338,-0.2371265,-0.0007510185,-0.002735853,-0.006008148,1.419763,0.9188591,0.4146547,-0.02587739,-0.9208186,0.389132,0.006258488,-0.0004157424,0.0002413988,0
1734461498023,1.445951,1.665617,0.2248756,-0.9912063,0.1316913,0.0129571,0,0,0,1.351462,1.002036,0.1422155,0.06601334,-0.9692338,-0.2371265,0,0,0,1.419763,0.9188591,0.4146547,-0.02587739,-0.9208186,0.389132,0,0,0,0
1734461498047,1.44561,1.665525,0.2237511,-0.9912061,0.1316619,0.0132519,-0.02555251,-0.006884336,-0.08433759,1.351414,1.001968,0.1420119,0.0659537,-0.9693207,-0.2367872,-0.003603101,-0.005096197,-0.01527071,1.419417,0.9186006,0.4143927,-0.02513045,-0.9205123,0.3899049,-0.0259459,-0.0193879,-0.01965165,0
1734461498051,1.44561,1.665525,0.2237511,-0.9912061,0.1316619,0.0132519,0,0,0,1.351414,1.001968,0.1420119,0.0659537,-0.9693207,-0.2367872,0,0,0,1.419417,0.9186006,0.4143927,-0.02513045,-0.9205123,0.3899049,0,0,0,0
1734461498075,1.445266,1.665121,0.2224802,-0.9912257,0.1315026,0.01338106,-0.02582073,-0.03033578,-0.09531677,1.35145,1.001899,0.141996,0.06580934,-0.9694,-0.2365022,0.002682209,-0.005167723,-0.001189113,1.411496,0.9143585,0.4115614,-0.02388552,-0.9205729,0.3898398,-0.5940735,-0.3181547,-0.2123505,0
1734461498079,1.445266,1.665121,0.2224802,-0.9912257,0.1315026,0.01338106,0,0,0,1.35145,1.001899,0.141996,0.06580934,-0.9694,-0.2365022,0,0,0,1.411496,0.9143585,0.4115614,-0.02388552,-0.9205729,0.3898398,0,0,0,0
