TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-31 14:51:37.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D2D3
2024-10-31 14:51:38.903,0.8262021304865969,0.2945732328198508,0.6260762957077902,0.750149649743665,0.7754880865039567,0.03795003871462214,0.4443739828817767,0.6984023201659871,0.7203143361374318,0.4170102452956786,0.2075673028493206,0.4263629053965929,0.7991744261252501,0.5086782323143471,0.5248465159852526,0.8192119692180927,0.6382336624803345,0.409449580878108,0.2432096558317281,0.4785261872045221,760.3296703296703,811.0989010989011,809.0842490842491,761.1355311355312,822.7838827838829,-0.476440,0.081909,0.898376,1.981354,-3.379517,-1.338348,1,1,1,1,1,95.000000
2024-10-31 14:51:39.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-31 14:51:39.888,1.045314914017914,0.3070149659677882,0.837506174009404,0.8209592517367885,0.582089814959002,0.01130778938856044,0.4244047423589717,0.6244434870780721,0.4409866739531729,0.1384830910727562,0.07637122901366179,0.3084550869866995,0.8996273390119206,0.5759352412250726,0.5572046365671794,0.9364291605502194,0.6573609786599393,0.3939284703366555,0.382766589219185,0.5781065734418165,809.0842490842491,803.4432234432235,799.4139194139194,798.2051282051282,636.2271062271062,-0.466003,0.085693,0.901062,2.684174,-4.889832,0.859833,1,1,1,1,1,95.000000
2024-10-31 14:51:40.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-31 14:51:40.888,1.045314914017914,0.3740723613695106,0.9656384824931195,0.7578190588715983,0.582089814959002,-0.03175809196884182,0.3885604775774768,0.6705112623968503,0.4409866739531729,-0.4854823222844372,0.2995816615157975,0.239261822656597,0.8996273390119206,0.832701260053225,0.4777709455591805,0.9659965679094074,0.6573609786599393,0.383509450227541,0.3650643990525106,0.600022922371335,792.1611721611722,745.0183150183151,807.4725274725275,813.1135531135532,890.8791208791209,-0.456177,0.072510,0.908203,2.818756,-2.736511,0.074768,1,1,1,1,1,90.000000
2024-10-31 14:51:41.892,0.9084381412829695,0.3740723613695106,0.961996740475566,0.7578190588715983,0.2712533620083886,-0.03175809196884182,0.4213807263739882,0.6705112623968503,0.7057667910979719,-0.4854823222844372,0.2827270925921041,0.239261822656597,0.9072222112543035,0.832701260053225,0.527794646533768,0.9659965679094074,0.5920831216320498,0.383509450227541,0.4689431843284965,0.600022922371335,797.3992673992674,791.7582417582418,734.5421245421246,801.025641025641,638.6446886446887,-0.467102,0.105469,0.940002,1.286011,-5.450592,0.934601,1,2,1,1,2,90.000000
2024-10-31 14:51:42.888,0.7428471155089506,0.3740723613695106,0.6485339385004091,0.883409342968828,0.1626288187315313,-0.03175809196884182,0.2327295587190588,0.2832325704930433,0.7057667910979719,-0.4854823222844372,-0.1127243693300522,0.6542858053104859,0.8683596120259935,0.832701260053225,0.6903241479948459,0.8104605324352234,0.524442080365611,0.383509450227541,0.5407935705224002,0.470006835039922,806.2637362637363,702.7106227106227,705.5311355311355,820.7692307692308,589.8901098901099,-0.327271,0.147278,0.780823,1.577606,-4.822540,-4.822540,1,1,1,1,1,90.000000
2024-10-31 14:51:43.888,0.5074374089651648,0.3740723613695106,0.6485339385004091,1.075521952581843,-0.05405002387685758,-0.03175809196884182,0.2327295587190588,0.4645719096874585,0.3930099980378892,-0.4854823222844372,-0.1127243693300522,0.7844194821285212,0.8507264930489644,0.832701260053225,0.6903241479948459,0.8343501631349893,0.4799018837149724,0.383509450227541,0.5407935705224002,0.6281253448248683,814.7252747252747,782.893772893773,840.9157509157509,780.8791208791209,864.6886446886447,-0.531982,0.273438,0.894653,8.134766,-9.944153,7.813263,1,1,1,1,1,90.000000
2024-10-31 14:51:44.896,1.552849474903156,0.3740723613695106,0.6485339385004091,0.8517914056602341,0.8780781072165957,-0.03175809196884182,0.2327295587190588,0.5817340455608634,1.113013371807913,-0.4854823222844372,-0.1127243693300522,0.7387276219831169,0.771367360932212,0.832701260053225,0.6903241479948459,0.9653362177286472,0.8204903331983023,0.383509450227541,0.5407935705224002,0.8048802745375078,770.4029304029305,944.0659340659341,841.7216117216118,762.7472527472528,706.7399267399268,-0.801147,0.113464,1.305664,7.327271,-20.785522,-6.056213,1,1,1,1,1,90.000000
2024-10-31 14:51:45.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
