TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-12 11:25:19.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D2D3
2024-11-12 11:25:19.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-12 11:25:20.090,0.9391056099019091,-0.0838996621203479,-0.1927711506317885,0.5975466984221028,0.6153281966587352,-0.3945886392386766,-0.05903202908542804,0.2220260870324416,1.011310960189327,-0.3232608131470552,0.1450068381483122,-0.002968387853536598,0.6144723264611419,0.4326734116690978,0.447288906896025,0.6358345801644053,0.4007598904603807,0.4533773223439836,0.3595874466624778,0.432590260199361,853.8095238095239,794.1758241758242,768.3882783882784,860.2564102564103,873.1501831501831,-0.322754,0.032654,0.966431,2.826233,-1.891632,0.306549,1,1,1,1,1,80.000000
2024-11-12 11:25:20.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-12 11:25:21.088,0.9391056099019091,1.154021094645332,-0.1927711506317885,0.5975466984221028,0.6153281966587352,1.081786875196729,-0.05903202908542804,0.2220260870324416,1.011310960189327,0.9606497114542587,0.1450068381483122,-0.002968387853536598,0.6144723264611419,0.6769895364414144,0.447288906896025,0.6358345801644053,0.4007598904603807,0.3408950967204933,0.3595874466624778,0.432590260199361,800.6227106227107,811.0989010989011,800.6227106227107,800.2197802197802,734.9450549450549,-0.322815,0.029358,0.963440,2.856140,-1.517792,-0.044861,1,1,1,1,1,80.000000
2024-11-12 11:25:21.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-12 11:25:22.087,0.4768396746545095,0.4790723646973908,-0.2244537673400415,0.5975466984221028,0.3445505034090277,0.1746987307523497,0.09016306922823414,0.2220260870324416,0.5590805075394416,0.5165124247042175,0.3512339661661873,-0.002968387853536598,0.3264907756521583,0.7451580771883438,0.3005404116883943,0.6358345801644053,0.05602844307696847,0.2258752079900083,0.2972031553674572,0.432590260199361,794.5787545787546,801.025641025641,806.2637362637363,786.5201465201466,325.5677655677656,-0.311768,0.029236,0.967407,2.407532,-2.295380,0.157013,1,1,1,1,1,80.000000
2024-11-12 11:25:23.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-12 11:25:23.088,0.4768396746545095,0.4917425625840868,-0.2244537673400415,0.5975466984221028,0.3445505034090277,0.3839845326284281,0.09016306922823414,0.2220260870324416,0.5590805075394416,0.4714310512683659,0.3512339661661873,-0.002968387853536598,0.3264907756521583,0.6328619255686737,0.3005404116883943,0.6358345801644053,0.05602844307696847,0.1600189813298404,0.2972031553674572,0.432590260199361,877.1794871794872,795.7875457875458,783.6996336996338,858.6446886446887,902.1611721611722,-0.425903,0.070862,0.988647,-0.134583,4.471130,-1.652374,1,1,1,1,1,80.000000
2024-11-12 11:25:23.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-12 11:25:24.091,0.4768396746545095,0.753756865063557,-0.2244537673400415,0.5975466984221028,0.3445505034090277,0.5082680476091965,0.09016306922823414,0.2220260870324416,0.5590805075394416,0.7713012532754476,0.3512339661661873,-0.002968387853536598,0.3264907756521583,0.5237997954810193,0.3005404116883943,0.6358345801644053,0.05602844307696847,0.3965301705427265,0.2972031553674572,0.432590260199361,791.7582417582418,812.3076923076924,809.4871794871796,824.7985347985348,571.7582417582418,-0.288086,-0.092590,0.871399,0.628052,6.512299,-4.822540,1,1,1,1,1,80.000000
