TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-21 12:26:27.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D2D3
2024-11-21 12:26:28.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-21 12:26:28.910,0.6253413291576675,0.2538332820699673,-0.01811964835060439,0.2162527232023078,0.606568567123645,-0.01589448154925533,0.001411138591830878,0.5727661992734638,0.8840795157044931,0.3408905320047534,0.258136934272481,0.829821324940357,0.9821289292993933,0.8695896449922376,0.7114263836989184,0.980195412063471,0.6733627486019163,0.6286122939051646,0.6457569949835944,0.6292054926386965,851.3919413919414,792.1611721611722,807.8754578754579,862.6739926739926,1008.534798534799,-0.422974,0.138794,0.911316,2.183228,-1.831818,-0.575714,1,1,1,1,1,80.000000
2024-11-21 12:26:29.910,0.5896684798174078,0.6688378099975323,0.5616214123529487,0.3002467810047959,0.5824192392739469,0.524495839298024,0.4662981945256584,0.7301342607456949,0.4884940886312293,0.5550524803283275,0.2985864934530689,0.7309724480683393,0.9719979210898568,0.9214022112515562,0.7992198196233854,0.8764798004881895,0.6138219515421383,0.8259810860831569,0.6886744953422309,0.6221152587007465,800.2197802197802,785.3113553113553,795.7875457875458,801.025641025641,791.3553113553114,-0.421265,0.133667,0.924377,5.816956,-0.725250,-0.418701,1,1,1,1,1,80.000000
2024-11-21 12:26:30.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-21 12:26:30.910,0.5896684798174078,-0.0005838642136684311,0.4119574502755078,0.3002467810047959,0.5824192392739469,-0.1552187310789198,0.2669734892543388,0.7301342607456949,0.4884940886312293,0.3135488553799843,0.2776709446561759,0.7309724480683393,0.9719979210898568,1.027462859895452,0.8356085168469483,0.8764798004881895,0.6138219515421383,0.8106144686324106,0.6310522305289219,0.6221152587007465,745.0183150183151,726.4835164835165,876.3736263736264,776.4468864468864,654.7619047619048,-0.422668,0.128052,0.911255,2.646790,-3.342133,-1.143951,1,1,1,1,1,80.000000
2024-11-21 12:26:31.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-21 12:26:31.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-11-21 12:26:31.910,0.5896684798174078,-0.2082184775756336,0.5093577240644033,0.3002467810047959,0.5824192392739469,-0.2407273167984716,0.3034245745722309,0.7301342607456949,0.4884940886312293,0.05698715649400107,0.2516088113934451,0.7309724480683393,0.9719979210898568,1.056749461197104,0.8908552253534368,0.8764798004881895,0.6138219515421383,0.6686803610026342,0.5773350109017995,0.6221152587007465,793.7728937728938,776.4468864468864,745.8241758241759,778.4615384615385,973.0769230769231,-0.397644,0.118591,0.915894,4.344025,-2.519684,0.702820,1,2,1,1,2,80.000000
2024-11-21 12:26:32.910,0.316468586557609,-0.2082184775756336,0.5093577240644033,0.6334369227631219,-0.04827202252794849,-0.2407273167984716,0.3034245745722309,0.5182943679633553,0.4327860242113955,0.05698715649400107,0.2516088113934451,0.585997167574772,1.523099002223544,1.056749461197104,0.8908552253534368,1.597923689011381,1.202696914826234,0.6686803610026342,0.5773350109017995,1.208327861586842,832.8571428571429,819.1575091575091,799.8168498168499,844.1391941391942,633.8095238095239,-0.462097,0.123840,0.900085,1.353302,-2.041168,-1.241150,1,2,1,1,2,80.000000
2024-11-21 12:26:33.915,0.312061615251771,-0.05128053335083677,0.1988673657226886,0.5662491554184562,-0.08642839260967207,0.03969284692635676,-0.1293465800236126,0.3997042836227535,0.6033322382660918,0.7497264253815952,0.6649312658695228,0.7712456471555467,1.496942591534921,1.317603617680327,1.188461071639113,1.588095428673797,1.224234029350858,0.9639655212708391,1.138659407071753,1.159260708577539,824.3956043956044,788.1318681318681,875.5677655677656,832.4542124542124,710.7692307692308,-0.371460,0.195801,0.916931,1.697235,-9.331055,-2.714081,1,1,1,1,1,80.000000
2024-11-21 12:26:34.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-21 12:26:34.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
