unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1730400426501,2.096486,1.523182,0.2556333,-0.9933702,0.1089676,0.03663695,-0.01709461,-0.0102818,-0.01356527,2.010168,1.240047,0.09637454,-0.3226581,-0.8950027,-0.3079972,0,-8.046627E-05,-9.164214E-05,2.031211,0.7027555,0.5020478,-0.519217,-0.7176593,0.4640896,0,4.470348E-06,-4.470348E-06,0
1730400426505,2.096486,1.523182,0.2556333,-0.9933702,0.1089676,0.03663695,0,0,0,2.010168,1.240047,0.09637454,-0.3226581,-0.8950027,-0.3079972,0,0,0,2.031211,0.7027555,0.5020478,-0.519217,-0.7176593,0.4640896,0,0,0,0
1730400426528,2.095736,1.522619,0.2549441,-0.994054,0.1029337,0.03551948,-0.05620122,-0.04218221,-0.05168617,2.010176,1.24005,0.09636378,-0.3227607,-0.8949541,-0.3080313,0.0006258488,0.0002324581,-0.0008068979,2.031211,0.7027554,0.5020478,-0.5192044,-0.7177128,0.4640209,-1.788139E-05,-4.470348E-06,0,0
1730400426532,2.095736,1.522619,0.2549441,-0.994054,0.1029337,0.03551948,0,0,0,2.010176,1.24005,0.09636378,-0.3227607,-0.8949541,-0.3080313,0,0,0,2.031211,0.7027554,0.5020478,-0.5192044,-0.7177128,0.4640209,0,0,0,0
1730400426556,2.095091,1.52294,0.2544692,-0.9938052,0.1054369,0.03513652,-0.04840493,0.02408624,-0.03562421,2.010193,1.240054,0.09633914,-0.3224931,-0.8948893,-0.3084995,0.00128746,0.000295043,-0.001848489,2.031211,0.7027554,0.5020478,-0.5191699,-0.717869,0.4638177,1.788139E-05,0,0,0
1730400426560,2.095091,1.52294,0.2544692,-0.9938052,0.1054369,0.03513652,0,0,0,2.010193,1.240054,0.09633914,-0.3224931,-0.8948893,-0.3084995,0,0,0,2.031211,0.7027554,0.5020478,-0.5191699,-0.717869,0.4638177,0,0,0,0
1730400426584,2.094446,1.522725,0.2539031,-0.9938477,0.104817,0.03578341,-0.04836917,-0.0161916,-0.0424549,2.010198,1.240054,0.09633121,-0.3223059,-0.8948841,-0.3087101,0.0003755093,2.682209E-05,-0.0005945563,2.031211,0.7027554,0.5020478,-0.5194423,-0.717779,0.4636522,0,0,0,0
1730400426589,2.094446,1.522725,0.2539031,-0.9938477,0.104817,0.03578341,0,0,0,2.010198,1.240054,0.09633121,-0.3223059,-0.8948841,-0.3087101,0,0,0,2.031211,0.7027554,0.5020478,-0.5194423,-0.717779,0.4636522,0,0,0,0
1730400426612,2.093645,1.522879,0.2532895,-0.9938576,0.1048025,0.03555137,-0.06004572,0.0115782,-0.04601777,2.010196,1.240053,0.09633428,-0.3221202,-0.8948615,-0.3089697,-0.0001609325,-6.258488E-05,0.0002302229,2.031211,0.7027554,0.5020478,-0.5196652,-0.7178729,0.4632569,0,0,4.470348E-06,0
1730400426615,2.093645,1.522879,0.2532895,-0.9938576,0.1048025,0.03555137,0,0,0,2.010196,1.240053,0.09633428,-0.3221202,-0.8948615,-0.3089697,0,0,0,2.031211,0.7027554,0.5020478,-0.5196652,-0.7178729,0.4632569,0,0,0,0
