TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-31 14:47:00.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D2D3
2024-10-31 14:47:01.937,0.6355169317288983,0.5414609681187434,0.5164618472050795,0.7885038637740678,0.4235796273959754,0.2209011120668989,0.1517625799017877,0.4991818784312842,0.2164171579692836,0.374853248504975,0.530455396682012,0.7166460424698606,0.8591579004888414,0.7721940718583274,0.7203597148690065,0.8833211189035446,0.4338600184489858,0.6136335013978058,0.19611570133111,0.6999866035204949,803.8461538461539,891.6849816849817,811.9047619047619,807.4725274725275,705.5311355311355,-0.439026,0.036560,0.951843,2.138367,-5.360870,-1.487885,1,1,1,1,1,95.000000
2024-10-31 14:47:02.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-31 14:47:02.950,0.6355169317288983,0.5414609681187434,0.7162413513647465,0.7885038637740678,0.4235796273959754,0.2209011120668989,0.4532868322843375,0.4991818784312842,0.2164171579692836,0.374853248504975,0.5944717943151913,0.7166460424698606,0.8591579004888414,0.7721940718583274,0.7339533351139702,0.8833211189035446,0.4338600184489858,0.6136335013978058,0.4672943724063551,0.6999866035204949,844.1391941391942,791.7582417582418,835.2747252747253,836.8864468864469,1156.410256410256,-0.457581,0.047119,0.907715,2.048645,-3.102875,-0.186920,1,1,1,1,1,95.000000
2024-10-31 14:47:03.937,0.6355169317288983,0.5414609681187434,2.018134498804996,0.7885038637740678,0.4235796273959754,0.2209011120668989,1.435687391060801,0.4991818784312842,0.2164171579692836,0.374853248504975,1.534293321364584,0.7166460424698606,0.8591579004888414,0.7721940718583274,0.9253752782349811,0.8833211189035446,0.4338600184489858,0.6136335013978058,0.5780520652628091,0.6999866035204949,817.948717948718,813.919413919414,808.6813186813187,807.4725274725275,728.0952380952381,-0.444824,0.037476,0.916321,2.467346,-2.437439,-0.441132,1,2,1,1,2,95.000000
2024-10-31 14:47:04.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-31 14:47:04.937,0.6355169317288983,0.5414609681187434,1.655936423789689,0.7885038637740678,0.4235796273959754,0.2209011120668989,1.128303280545751,0.4991818784312842,0.2164171579692836,0.374853248504975,1.567532926056656,0.7166460424698606,0.8591579004888414,0.7721940718583274,0.8523566688073545,0.8833211189035446,0.4338600184489858,0.6136335013978058,0.3920788952902249,0.6999866035204949,800.6227106227107,830.8424908424909,794.5787545787546,794.981684981685,1274.871794871795,-0.475281,0.050659,0.896606,3.581390,-5.555267,-0.957031,1,2,1,1,2,95.000000
2024-10-31 14:47:05.936,0.6355169317288983,0.5414609681187434,0.4539705137582585,0.7885038637740678,0.4235796273959754,0.2209011120668989,0.2498020751541672,0.4991818784312842,0.2164171579692836,0.374853248504975,0.6118508506325268,0.7166460424698606,0.8591579004888414,0.7721940718583274,0.5079364905019456,0.8833211189035446,0.4338600184489858,0.6136335013978058,0.1725021489498817,0.6999866035204949,802.2344322344322,789.7435897435897,801.4285714285714,798.2051282051282,788.9377289377289,-0.484192,0.003601,0.904297,4.269257,0.508423,1.809387,1,2,1,1,2,95.000000
2024-10-31 14:47:06.937,0.6355169317288983,0.5414609681187434,0.6579973010436305,0.7680740449056532,0.4235796273959754,0.2209011120668989,0.2755521697177099,0.571413618911663,0.2164171579692836,0.374853248504975,0.617417871337497,0.8353744618057929,0.8591579004888414,0.7721940718583274,0.4748429007031293,1.099935657173362,0.4338600184489858,0.6136335013978058,0.3092581947885377,0.6668236439636721,835.6776556776557,701.9047619047619,719.6336996336996,836.0805860805862,639.047619047619,-0.430542,0.002319,0.999023,-0.478516,-3.708496,21.271515,1,1,1,1,1,95.000000
2024-10-31 14:47:07.937,0.6355169317288983,0.5414609681187434,0.5097477284371352,0.8261899589217456,0.4235796273959754,0.2209011120668989,0.4006517230132356,0.4747744521477027,0.2164171579692836,0.374853248504975,-0.2415924069222744,0.7850748552063671,0.8591579004888414,0.7721940718583274,0.3497602364529337,1.097786043295568,0.4338600184489858,0.6136335013978058,0.3520619985581377,0.6100846232452228,809.0842490842491,794.5787545787546,815.1282051282052,815.5311355311355,773.6263736263736,-0.316711,0.109863,0.725037,1.181335,8.665619,-9.510498,1,1,1,1,1,95.000000
2024-10-31 14:47:08.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
