unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z
1728510163514,2.106797,1.621952,-0.02078226,-0.9863471,0.164447,0.008762896,-0.1251519,0.0113368,-0.1050934,1.801745,0.5551483,0.4604632,-0.3848383,-0.7315955,-0.5627326,-0.6086022,0.2865225,-0.009347498,2.184138,0.6391658,0.4709619,-0.7818185,-0.485631,0.3910532,4.156512,0.8281857,0.2132714
1728510163520,2.106797,1.621952,-0.02078226,-0.9863471,0.164447,0.008762896,0,0,0,1.801745,0.5551483,0.4604632,-0.3848383,-0.7315955,-0.5627326,0,0,0,2.184138,0.6391658,0.4709619,-0.7818185,-0.485631,0.3910532,0,0,0
1728510163525,2.106797,1.621952,-0.02078226,-0.9863471,0.164447,0.008762896,0,0,0,1.801745,0.5551483,0.4604632,-0.3848383,-0.7315955,-0.5627326,0,0,0,2.184138,0.6391658,0.4709619,-0.7818185,-0.485631,0.3910532,0,0,0
1728510163556,2.105012,1.622088,-0.02236962,-0.9863039,0.1646453,0.009846032,-0.133878,0.01016557,-0.1190521,1.793141,0.5594212,0.4614301,-0.2287921,-0.757749,-0.6111231,-0.645259,0.3204659,0.07251352,2.248521,0.666169,0.4648345,-0.7854391,-0.2493369,0.5664949,4.828745,2.025247,-0.4595518
1728510163562,2.105012,1.622088,-0.02236962,-0.9863039,0.1646453,0.009846032,0,0,0,1.793141,0.5594212,0.4614301,-0.2287921,-0.757749,-0.6111231,0,0,0,2.248521,0.666169,0.4648345,-0.7854391,-0.2493369,0.5664949,0,0,0
1728510163567,2.105012,1.622088,-0.02236962,-0.9863039,0.1646453,0.009846032,0,0,0,1.793141,0.5594212,0.4614301,-0.2287921,-0.757749,-0.6111231,0,0,0,2.248521,0.666169,0.4648345,-0.7854391,-0.2493369,0.5664949,0,0,0
1728510163572,2.105012,1.622088,-0.02236962,-0.9863039,0.1646453,0.009846032,0,0,0,1.793141,0.5594212,0.4614301,-0.2287921,-0.757749,-0.6111231,0,0,0,2.248521,0.666169,0.4648345,-0.7854391,-0.2493369,0.5664949,0,0,0
1728510163598,2.102785,1.622254,-0.02390864,-0.9862213,0.1649035,0.01321149,-0.1670659,0.01242757,-0.1154266,1.778594,0.5644568,0.4647505,-0.1723495,-0.6868491,-0.7060701,-1.090997,0.3776729,0.2490342,2.322819,0.6871919,0.4281039,-0.74494,-0.3369763,0.5757703,5.572289,1.576714,-2.754798
1728510163606,2.102785,1.622254,-0.02390864,-0.9862213,0.1649035,0.01321149,0,0,0,1.778594,0.5644568,0.4647505,-0.1723495,-0.6868491,-0.7060701,0,0,0,2.322819,0.6871919,0.4281039,-0.74494,-0.3369763,0.5757703,0,0,0
1728510163611,2.102785,1.622254,-0.02390864,-0.9862213,0.1649035,0.01321149,0,0,0,1.778594,0.5644568,0.4647505,-0.1723495,-0.6868491,-0.7060701,0,0,0,2.322819,0.6871919,0.4281039,-0.74494,-0.3369763,0.5757703,0,0,0
1728510163639,2.100195,1.622116,-0.02544025,-0.9864466,0.1633664,0.01532954,-0.1942456,-0.01031756,-0.1148701,1.756956,0.5671029,0.468376,-0.03555506,-0.5862927,-0.8093193,-1.622853,0.1984566,0.2719089,2.380584,0.685522,0.3836518,-0.706057,-0.4627658,0.5360332,4.332429,-0.1252457,-3.333903
1728510163645,2.100195,1.622116,-0.02544025,-0.9864466,0.1633664,0.01532954,0,0,0,1.756956,0.5671029,0.468376,-0.03555506,-0.5862927,-0.8093193,0,0,0,2.380584,0.685522,0.3836518,-0.706057,-0.4627658,0.5360332,0,0,0
1728510163650,2.100195,1.622116,-0.02544025,-0.9864466,0.1633664,0.01532954,0,0,0,1.756956,0.5671029,0.468376,-0.03555506,-0.5862927,-0.8093193,0,0,0,2.380584,0.685522,0.3836518,-0.706057,-0.4627658,0.5360332,0,0,0
1728510163679,2.097826,1.621513,-0.02698144,-0.9873697,0.1575278,0.01692414,-0.1776874,-0.04519522,-0.1155898,1.738374,0.5695658,0.4708731,0.1666529,-0.5257983,-0.8341244,-1.393721,0.1847193,0.1872852,2.40812,0.6774285,0.3540114,-0.6606144,-0.5270981,0.534562,2.065176,-0.6070107,-2.223028
1728510163685,2.097826,1.621513,-0.02698144,-0.9873697,0.1575278,0.01692414,0,0,0,1.738374,0.5695658,0.4708731,0.1666529,-0.5257983,-0.8341244,0,0,0,2.40812,0.6774285,0.3540114,-0.6606144,-0.5270981,0.534562,0,0,0
1728510163690,2.097826,1.621513,-0.02698144,-0.9873697,0.1575278,0.01692414,0,0,0,1.738374,0.5695658,0.4708731,0.1666529,-0.5257983,-0.8341244,0,0,0,2.40812,0.6774285,0.3540114,-0.6606144,-0.5270981,0.534562,0,0,0
1728510163721,2.095706,1.620668,-0.02841097,-0.9888172,0.1478543,0.01949102,-0.1589656,-0.06340742,-0.1072146,1.720406,0.573474,0.4758096,0.2967753,-0.5844215,-0.755233,-1.347578,0.2931118,0.3702343,2.43469,0.6630837,0.3258465,-0.5892853,-0.6348479,0.4997112,1.99272,-1.075861,-2.112369
1728510163727,2.095706,1.620668,-0.02841097,-0.9888172,0.1478543,0.01949102,0,0,0,1.720406,0.573474,0.4758096,0.2967753,-0.5844215,-0.755233,0,0,0,2.43469,0.6630837,0.3258465,-0.5892853,-0.6348479,0.4997112,0,0,0
1728510163732,2.095706,1.620668,-0.02841097,-0.9888172,0.1478543,0.01949102,0,0,0,1.720406,0.573474,0.4758096,0.2967753,-0.5844215,-0.755233,0,0,0,2.43469,0.6630837,0.3258465,-0.5892853,-0.6348479,0.4997112,0,0,0
1728510163764,2.09374,1.619706,-0.02977541,-0.9903371,0.1366124,0.02387178,-0.1474857,-0.07211566,-0.102333,1.704352,0.5801994,0.4848694,-0.05251276,-0.8307735,-0.5541285,-1.204062,0.5044028,0.679484,2.349235,0.6441389,0.3509383,-0.6950235,-0.7187455,0.01864946,-6.409121,-1.42086,1.88188
1728510163769,2.09374,1.619706,-0.02977541,-0.9903371,0.1366124,0.02387178,0,0,0,1.704352,0.5801994,0.4848694,-0.05251276,-0.8307735,-0.5541285,0,0,0,2.349235,0.6441389,0.3509383,-0.6950235,-0.7187455,0.01864946,0,0,0
1728510163774,2.09374,1.619706,-0.02977541,-0.9903371,0.1366124,0.02387178,0,0,0,1.704352,0.5801994,0.4848694,-0.05251276,-0.8307735,-0.5541285,0,0,0,2.349235,0.6441389,0.3509383,-0.6950235,-0.7187455,0.01864946,0,0,0
1728510163806,2.091804,1.619236,-0.03135768,-0.9910982,0.1297462,0.02984482,-0.1451433,-0.03527105,-0.1186699,1.694807,0.589962,0.4910474,0.1287607,-0.6518197,-0.7473636,-0.7158458,0.7321984,0.4633561,2.315835,0.6353682,0.350618,-0.6676668,-0.6985021,-0.2575204,-2.504933,-0.6577983,-0.02401918
1728510163811,2.091804,1.619236,-0.03135768,-0.9910982,0.1297462,0.02984482,0,0,0,1.694807,0.589962,0.4910474,0.1287607,-0.6518197,-0.7473636,0,0,0,2.315835,0.6353682,0.350618,-0.6676668,-0.6985021,-0.2575204,0,0,0
1728510163817,2.091804,1.619236,-0.03135768,-0.9910982,0.1297462,0.02984482,0,0,0,1.694807,0.589962,0.4910474,0.1287607,-0.6518197,-0.7473636,0,0,0,2.315835,0.6353682,0.350618,-0.6676668,-0.6985021,-0.2575204,0,0,0
1728510163848,2.090207,1.61903,-0.03245944,-0.9912769,0.1271828,0.03456718,-0.1197696,-0.01544058,-0.08263215,1.685473,0.5997202,0.4948063,0.2444745,-0.5182044,-0.8195711,-0.7000566,0.7318631,0.2819136,2.236438,0.6372421,0.3426992,-0.6680486,-0.5884858,-0.4554074,-5.95479,0.1405388,-0.5939126
1728510163854,2.090207,1.61903,-0.03245944,-0.9912769,0.1271828,0.03456718,0,0,0,1.685473,0.5997202,0.4948063,0.2444745,-0.5182044,-0.8195711,0,0,0,2.236438,0.6372421,0.3426992,-0.6680486,-0.5884858,-0.4554074,0,0,0
1728510163859,2.090207,1.61903,-0.03245944,-0.9912769,0.1271828,0.03456718,0,0,0,1.685473,0.5997202,0.4948063,0.2444745,-0.5182044,-0.8195711,0,0,0,2.236438,0.6372421,0.3426992,-0.6680486,-0.5884858,-0.4554074,0,0,0
1728510163889,2.088809,1.618846,-0.03484914,-0.991188,0.1268295,0.0382278,-0.1048923,-0.01384914,-0.1792274,1.672638,0.6092586,0.5004967,0.1643741,-0.7153376,-0.6791717,-0.9626269,0.7153809,0.4267842,2.159145,0.6399405,0.3318053,-0.4364346,-0.6716728,-0.5986495,-5.796987,0.2023816,-0.8170366
1728510163895,2.088809,1.618846,-0.03484914,-0.991188,0.1268295,0.0382278,0,0,0,1.672638,0.6092586,0.5004967,0.1643741,-0.7153376,-0.6791717,0,0,0,2.159145,0.6399405,0.3318053,-0.4364346,-0.6716728,-0.5986495,0,0,0
1728510163901,2.088809,1.618846,-0.03484914,-0.991188,0.1268295,0.0382278,0,0,0,1.672638,0.6092586,0.5004967,0.1643741,-0.7153376,-0.6791717,0,0,0,2.159145,0.6399405,0.3318053,-0.4364346,-0.6716728,-0.5986495,0,0,0
1728510163931,2.087531,1.618718,-0.03764635,-0.9910775,0.1268034,0.04107308,-0.09584427,-0.009557605,-0.2097912,1.652101,0.6198291,0.5088986,0.03302252,-0.8034156,-0.5945028,-1.540285,0.7927895,0.6301403,2.098474,0.6328458,0.3197252,-0.2178869,-0.741672,-0.6343886,-4.550314,-0.5321011,-0.9060077
1728510163937,2.087531,1.618718,-0.03764635,-0.9910775,0.1268034,0.04107308,0,0,0,1.652101,0.6198291,0.5088986,0.03302252,-0.8034156,-0.5945028,0,0,0,2.098474,0.6328458,0.3197252,-0.2178869,-0.741672,-0.6343886,0,0,0
1728510163942,2.087531,1.618718,-0.03764635,-0.9910775,0.1268034,0.04107308,0,0,0,1.652101,0.6198291,0.5088986,0.03302252,-0.8034156,-0.5945028,0,0,0,2.098474,0.6328458,0.3197252,-0.2178869,-0.741672,-0.6343886,0,0,0
1728510163947,2.087531,1.618718,-0.03764635,-0.9910775,0.1268034,0.04107308,0,0,0,1.652101,0.6198291,0.5088986,0.03302252,-0.8034156,-0.5945028,0,0,0,2.098474,0.6328458,0.3197252,-0.2178869,-0.741672,-0.6343886,0,0,0
1728510163973,2.086102,1.618665,-0.04065028,-0.9909374,0.1266421,0.044779,-0.1071453,-0.003960729,-0.2252944,1.620056,0.6358713,0.5165113,0.07012592,-0.6771872,-0.7324622,-2.403384,1.203163,0.5709484,2.037876,0.6303372,0.2923858,-0.2133141,-0.6531166,-0.7265923,-4.54486,-0.188148,-2.050457
1728510163979,2.086102,1.618665,-0.04065028,-0.9909374,0.1266421,0.044779,0,0,0,1.620056,0.6358713,0.5165113,0.07012592,-0.6771872,-0.7324622,0,0,0,2.037876,0.6303372,0.2923858,-0.2133141,-0.6531166,-0.7265923,0,0,0
1728510163985,2.086102,1.618665,-0.04065028,-0.9909374,0.1266421,0.044779,0,0,0,1.620056,0.6358713,0.5165113,0.07012592,-0.6771872,-0.7324622,0,0,0,2.037876,0.6303372,0.2923858,-0.2133141,-0.6531166,-0.7265923,0,0,0
1728510164014,2.084537,1.6184,-0.04384711,-0.9908316,0.1257169,0.04948229,-0.1173735,-0.01989305,-0.2397627,1.589017,0.650943,0.5220987,0.09728289,-0.7101344,-0.6973131,-2.327889,1.130381,0.4190549,1.957268,0.6382782,0.2566829,-0.1764963,-0.6342422,-0.7527194,-6.045574,0.5955756,-2.677721
1728510164020,2.084537,1.6184,-0.04384711,-0.9908316,0.1257169,0.04948229,0,0,0,1.589017,0.650943,0.5220987,0.09728289,-0.7101344,-0.6973131,0,0,0,1.957268,0.6382782,0.2566829,-0.1764963,-0.6342422,-0.7527194,0,0,0
1728510164026,2.084537,1.6184,-0.04384711,-0.9908316,0.1257169,0.04948229,0,0,0,1.589017,0.650943,0.5220987,0.09728289,-0.7101344,-0.6973131,0,0,0,1.957268,0.6382782,0.2566829,-0.1764963,-0.6342422,-0.7527194,0,0,0
1728510164055,2.082744,1.618245,-0.04707316,-0.9904904,0.1258629,0.05556643,-0.1344681,-0.01162291,-0.2419531,1.553205,0.6681572,0.5286618,0.03748892,-0.7949886,-0.6054654,-2.685893,1.291059,0.4922345,1.889752,0.6328434,0.216605,0.01303114,-0.774061,-0.6329771,-5.063751,-0.4076064,-3.00584
1728510164061,2.082744,1.618245,-0.04707316,-0.9904904,0.1258629,0.05556643,0,0,0,1.553205,0.6681572,0.5286618,0.03748892,-0.7949886,-0.6054654,0,0,0,1.889752,0.6328434,0.216605,0.01303114,-0.774061,-0.6329771,0,0,0
1728510164066,2.082744,1.618245,-0.04707316,-0.9904904,0.1258629,0.05556643,0,0,0,1.553205,0.6681572,0.5286618,0.03748892,-0.7949886,-0.6054654,0,0,0,1.889752,0.6328434,0.216605,0.01303114,-0.774061,-0.6329771,0,0,0
1728510164096,2.080849,1.618079,-0.05015993,-0.99011,0.1260131,0.06167126,-0.142175,-0.01244545,-0.2315082,1.512853,0.6843545,0.5345069,-0.07145773,-0.7862987,-0.613701,-3.026453,1.214804,0.4383802,1.849485,0.6233236,0.1721281,0.1406935,-0.7795981,-0.6102728,-3.019989,-0.7139906,-3.335769
1728510164102,2.080849,1.618079,-0.05015993,-0.99011,0.1260131,0.06167126,0,0,0,1.512853,0.6843545,0.5345069,-0.07145773,-0.7862987,-0.613701,0,0,0,1.849485,0.6233236,0.1721281,0.1406935,-0.7795981,-0.6102728,0,0,0
1728510164107,2.080849,1.618079,-0.05015993,-0.99011,0.1260131,0.06167126,0,0,0,1.512853,0.6843545,0.5345069,-0.07145773,-0.7862987,-0.613701,0,0,0,1.849485,0.6233236,0.1721281,0.1406935,-0.7795981,-0.6102728,0,0,0
1728510164139,2.078846,1.618194,-0.05312756,-0.9896026,0.12631,0.06879538,-0.1501858,0.008636713,-0.2225719,1.464157,0.7039382,0.5402817,0.04282406,-0.831665,-0.5536247,-3.652158,1.468778,0.4331097,1.803615,0.6250483,0.08623296,0.07379937,-0.7064416,-0.7039139,-3.440246,0.1293585,-6.442134
1728510164145,2.078846,1.618194,-0.05312756,-0.9896026,0.12631,0.06879538,0,0,0,1.464157,0.7039382,0.5402817,0.04282406,-0.831665,-0.5536247,0,0,0,1.803615,0.6250483,0.08623296,0.07379937,-0.7064416,-0.7039139,0,0,0
1728510164150,2.078846,1.618194,-0.05312756,-0.9896026,0.12631,0.06879538,0,0,0,1.464157,0.7039382,0.5402817,0.04282406,-0.831665,-0.5536247,0,0,0,1.803615,0.6250483,0.08623296,0.07379937,-0.7064416,-0.7039139,0,0,0
1728510164180,2.076551,1.618427,-0.05640364,-0.9887888,0.1293094,0.07467234,-0.1721442,0.0174433,-0.245706,1.418011,0.7240403,0.5452254,0.196421,-0.8322597,-0.5184237,-3.460979,1.507656,0.3707796,1.807235,0.6209834,0.06450617,0.08275015,-0.745399,-0.6614631,0.2715021,-0.3048733,-1.629509
1728510164186,2.076551,1.618427,-0.05640364,-0.9887888,0.1293094,0.07467234,0,0,0,1.418011,0.7240403,0.5452254,0.196421,-0.8322597,-0.5184237,0,0,0,1.807235,0.6209834,0.06450617,0.08275015,-0.745399,-0.6614631,0,0,0
1728510164191,2.076551,1.618427,-0.05640364,-0.9887888,0.1293094,0.07467234,0,0,0,1.418011,0.7240403,0.5452254,0.196421,-0.8322597,-0.5184237,0,0,0,1.807235,0.6209834,0.06450617,0.08275015,-0.745399,-0.6614631,0,0,0
1728510164222,2.074137,1.618601,-0.05984962,-0.988148,0.1315238,0.07915437,-0.181067,0.01306236,-0.2584487,1.374194,0.7432536,0.549448,0.4470577,-0.8208683,-0.3554089,-3.286225,1.440994,0.3166974,1.76969,0.6260305,0.05547512,-0.4781313,-0.4284694,-0.7666841,-2.815899,0.3785357,-0.6773293
1728510164228,2.074137,1.618601,-0.05984962,-0.988148,0.1315238,0.07915437,0,0,0,1.374194,0.7432536,0.549448,0.4470577,-0.8208683,-0.3554089,0,0,0,1.76969,0.6260305,0.05547512,-0.4781313,-0.4284694,-0.7666841,0,0,0
1728510164233,2.074137,1.618601,-0.05984962,-0.988148,0.1315238,0.07915437,0,0,0,1.374194,0.7432536,0.549448,0.4470577,-0.8208683,-0.3554089,0,0,0,1.76969,0.6260305,0.05547512,-0.4781313,-0.4284694,-0.7666841,0,0,0
1728510164264,2.071367,1.618461,-0.0636943,-0.9880167,0.1311774,0.08133829,-0.2077639,-0.0104785,-0.2883509,1.323771,0.7603589,0.5496621,0.5365783,-0.7817457,-0.3177387,-3.781754,1.282896,0.01605749,1.705578,0.6548815,0.04918742,-0.4591888,-0.4786285,-0.7483724,-4.808414,2.163827,-0.471577
1728510164270,2.071367,1.618461,-0.0636943,-0.9880167,0.1311774,0.08133829,0,0,0,1.323771,0.7603589,0.5496621,0.5365783,-0.7817457,-0.3177387,0,0,0,1.705578,0.6548815,0.04918742,-0.4591888,-0.4786285,-0.7483724,0,0,0
1728510164276,2.071367,1.618461,-0.0636943,-0.9880167,0.1311774,0.08133829,0,0,0,1.323771,0.7603589,0.5496621,0.5365783,-0.7817457,-0.3177387,0,0,0,1.705578,0.6548815,0.04918742,-0.4591888,-0.4786285,-0.7483724,0,0,0
1728510164281,2.071367,1.618461,-0.0636943,-0.9880167,0.1311774,0.08133829,0,0,0,1.323771,0.7603589,0.5496621,0.5365783,-0.7817457,-0.3177387,0,0,0,1.705578,0.6548815,0.04918742,-0.4591888,-0.4786285,-0.7483724,0,0,0
1728510164306,2.068299,1.617274,-0.06808227,-0.9881242,0.1312512,0.07990021,-0.2300441,-0.0890851,-0.3290981,1.272754,0.7741916,0.5441942,0.5475229,-0.7979451,-0.2519974,-3.826278,1.037456,-0.4100919,1.700842,0.6456679,0.05230683,-0.246324,-0.7050834,-0.6649677,-0.3552139,-0.691022,0.2339557
1728510164312,2.068299,1.617274,-0.06808227,-0.9881242,0.1312512,0.07990021,0,0,0,1.272754,0.7741916,0.5441942,0.5475229,-0.7979451,-0.2519974,0,0,0,1.700842,0.6456679,0.05230683,-0.246324,-0.7050834,-0.6649677,0,0,0
1728510164319,2.068299,1.617274,-0.06808227,-0.9881242,0.1312512,0.07990021,0,0,0,1.272754,0.7741916,0.5441942,0.5475229,-0.7979451,-0.2519974,0,0,0,1.700842,0.6456679,0.05230683,-0.246324,-0.7050834,-0.6649677,0,0,0
1728510164347,2.064625,1.615965,-0.07263786,-0.9887756,0.1288157,0.07569563,-0.275588,-0.09816885,-0.3416687,1.218858,0.7865902,0.5372924,0.5611457,-0.8257466,-0.0570817,-4.042178,0.9298906,-0.5176395,1.80257,0.6150492,-0.03160864,0.329249,-0.7557668,-0.5660499,7.629624,-2.2964,-6.29366
1728510164353,2.064625,1.615965,-0.07263786,-0.9887756,0.1288157,0.07569563,0,0,0,1.218858,0.7865902,0.5372924,0.5611457,-0.8257466,-0.0570817,0,0,0,1.80257,0.6150492,-0.03160864,0.329249,-0.7557668,-0.5660499,0,0,0
1728510164358,2.064625,1.615965,-0.07263786,-0.9887756,0.1288157,0.07569563,0,0,0,1.218858,0.7865902,0.5372924,0.5611457,-0.8257466,-0.0570817,0,0,0,1.80257,0.6150492,-0.03160864,0.329249,-0.7557668,-0.5660499,0,0,0
1728510164389,2.060946,1.613839,-0.07739264,-0.9899647,0.1222193,0.07094336,-0.2758741,-0.1594305,-0.3566086,1.171317,0.7956395,0.531683,0.8224651,-0.5688127,-0.001926184,-3.565603,0.6786972,-0.4207045,2.138811,0.6307507,-0.1880351,0.4410166,-0.6417777,-0.6273968,25.21807,1.177606,-11.73198
1728510164394,2.060946,1.613839,-0.07739264,-0.9899647,0.1222193,0.07094336,0,0,0,1.171317,0.7956395,0.531683,0.8224651,-0.5688127,-0.001926184,0,0,0,2.138811,0.6307507,-0.1880351,0.4410166,-0.6417777,-0.6273968,0,0,0
1728510164400,2.060946,1.613839,-0.07739264,-0.9899647,0.1222193,0.07094336,0,0,0,1.171317,0.7956395,0.531683,0.8224651,-0.5688127,-0.001926184,0,0,0,2.138811,0.6307507,-0.1880351,0.4410166,-0.6417777,-0.6273968,0,0,0
1728510164431,2.056953,1.61142,-0.08216044,-0.991105,0.1151903,0.0666523,-0.2994955,-0.1813889,-0.3575854,1.12088,0.804693,0.5217757,0.7554168,-0.6510748,-0.07380843,-3.782773,0.6790146,-0.7430434,2.235124,0.6376952,-0.2059924,0.5012333,-0.5302332,-0.683826,7.223457,0.5208403,-1.346799
1728510164437,2.056953,1.61142,-0.08216044,-0.991105,0.1151903,0.0666523,0,0,0,1.12088,0.804693,0.5217757,0.7554168,-0.6510748,-0.07380843,0,0,0,2.235124,0.6376952,-0.2059924,0.5012333,-0.5302332,-0.683826,0,0,0
1728510164442,2.056953,1.61142,-0.08216044,-0.991105,0.1151903,0.0666523,0,0,0,1.12088,0.804693,0.5217757,0.7554168,-0.6510748,-0.07380843,0,0,0,2.235124,0.6376952,-0.2059924,0.5012333,-0.5302332,-0.683826,0,0,0
1728510164473,2.052069,1.609,-0.08674794,-0.9916344,0.1122742,0.06368637,-0.3662825,-0.181514,-0.3440626,1.062119,0.8125607,0.5135198,0.6456863,-0.7513214,-0.1364032,-4.407102,0.5900815,-0.6191969,2.225128,0.6473497,-0.1851133,0.4686567,-0.5207263,-0.7135863,-0.7496774,0.7240847,1.565934
1728510164479,2.052069,1.609,-0.08674794,-0.9916344,0.1122742,0.06368637,0,0,0,1.062119,0.8125607,0.5135198,0.6456863,-0.7513214,-0.1364032,0,0,0,2.225128,0.6473497,-0.1851133,0.4686567,-0.5207263,-0.7135863,0,0,0
