TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-09 17:37:10.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-0782
2024-10-09 17:37:10.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:10.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:10.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:10.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:10.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:11.102,1.266645448050335,1.129205281536752,0.1082118034956611,1.741250639969141,1.275346724629933,0.700453858266662,0.187368535455815,1.683468163158486,1.149809259497605,-0.1588926069178825,0.3992236157520113,1.24602717266352,0.559582950058685,0.2210732715049381,0.6877733087339195,0.6188864588606944,0.01072802718502505,0.1374762039394509,0.02533133597227979,0.1896052837985056,1560.14652014652,800.6227106227107,798.6080586080586,1469.89010989011,994.8351648351648,-0.362488,0.014709,0.939636,-2.168274,1.831818,2.325287,1,4,1,1,2,50.000000
2024-10-09 17:37:11.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:12.099,1.266645448050335,1.129205281536752,0.1082118034956611,1.741250639969141,1.275346724629933,0.700453858266662,0.187368535455815,1.683468163158486,1.149809259497605,-0.1588926069178825,0.3992236157520113,1.24602717266352,0.559582950058685,0.2210732715049381,0.6877733087339195,0.6188864588606944,0.01072802718502505,0.1374762039394509,0.02533133597227979,0.1896052837985056,905.3846153846154,772.4175824175825,749.047619047619,738.974358974359,623.7362637362637,-0.377991,-0.003357,0.926147,0.089722,-2.190704,0.994415,1,4,1,1,2,50.000000
2024-10-09 17:37:12.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-09 17:37:12.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
