unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1732482967945,2.092277,1.577209,0.2205043,-0.9943423,0.1052107,0.01464081,-0.004935265,0.001645088,-0.0006012619,2.068338,0.7224064,0.04763374,-0.6908228,-0.697284,-0.1912038,-0.001358986,-0.0005677342,0.003924966,2.068016,0.7725028,0.4418936,-0.3736913,-0.7756772,0.5086057,0.0002682209,0,8.493662E-05,0
1732482967950,2.092277,1.577209,0.2205043,-0.9943423,0.1052107,0.01464081,0,0,0,2.068338,0.7224064,0.04763374,-0.6908228,-0.697284,-0.1912038,0,0,0,2.068016,0.7725028,0.4418936,-0.3736913,-0.7756772,0.5086057,0,0,0,0
1732482967956,2.092277,1.577209,0.2205043,-0.9943423,0.1052107,0.01464081,0,0,0,2.068338,0.7224064,0.04763374,-0.6908228,-0.697284,-0.1912038,0,0,0,2.068016,0.7725028,0.4418936,-0.3736913,-0.7756772,0.5086057,0,0,0,0
1732482967973,2.090608,1.576746,0.2200452,-0.9943902,0.1043845,0.01710522,-0.1252234,-0.03477037,-0.03443062,2.068519,0.7223889,0.04773334,-0.6900722,-0.6983916,-0.189868,0.01358986,-0.001314282,0.007469952,2.06802,0.7725028,0.4418946,-0.3721326,-0.7760904,0.5091181,0.0002682209,0,7.376075E-05,0
1732482967978,2.090608,1.576746,0.2200452,-0.9943902,0.1043845,0.01710522,0,0,0,2.068519,0.7223889,0.04773334,-0.6900722,-0.6983916,-0.189868,0,0,0,2.06802,0.7725028,0.4418946,-0.3721326,-0.7760904,0.5091181,0,0,0,0
1732482967984,2.090608,1.576746,0.2200452,-0.9943902,0.1043845,0.01710522,0,0,0,2.068519,0.7223889,0.04773334,-0.6900722,-0.6983916,-0.189868,0,0,0,2.06802,0.7725028,0.4418946,-0.3721326,-0.7760904,0.5091181,0,0,0,0
1732482968014,2.08948,1.576601,0.2196094,-0.9944286,0.1038105,0.01832473,-0.08459687,-0.01084507,-0.03268942,2.068488,0.7223676,0.04762349,-0.6895167,-0.6993416,-0.1883836,-0.002360344,-0.001595914,-0.008238852,2.068006,0.7725027,0.4418899,-0.3706768,-0.7766274,0.5093611,-0.001037121,-1.341105E-05,-0.0003531575,0
1732482968019,2.08948,1.576601,0.2196094,-0.9944286,0.1038105,0.01832473,0,0,0,2.068488,0.7223676,0.04762349,-0.6895167,-0.6993416,-0.1883836,0,0,0,2.068006,0.7725027,0.4418899,-0.3706768,-0.7766274,0.5093611,0,0,0,0
1732482968025,2.08948,1.576601,0.2196094,-0.9944286,0.1038105,0.01832473,0,0,0,2.068488,0.7223676,0.04762349,-0.6895167,-0.6993416,-0.1883836,0,0,0,2.068006,0.7725027,0.4418899,-0.3706768,-0.7766274,0.5093611,0,0,0,0
1732482968052,2.087566,1.576407,0.218843,-0.994413,0.1035742,0.02038199,-0.1435518,-0.01456439,-0.05747527,2.068438,0.7223102,0.04748979,-0.6886578,-0.700323,-0.1878791,-0.003737211,-0.004309416,-0.01002699,2.068008,0.7725027,0.4418907,-0.3689235,-0.7771695,0.5098071,0.0001251698,0,5.811453E-05,0
1732482968058,2.087566,1.576407,0.218843,-0.994413,0.1035742,0.02038199,0,0,0,2.068438,0.7223102,0.04748979,-0.6886578,-0.700323,-0.1878791,0,0,0,2.068008,0.7725027,0.4418907,-0.3689235,-0.7771695,0.5098071,0,0,0,0
1732482968081,2.085384,1.576207,0.2180176,-0.9944232,0.1030922,0.02224511,-0.1636505,-0.01498461,-0.06190985,2.068453,0.7223001,0.04740357,-0.6874107,-0.7017131,-0.1872581,0.001108646,-0.0007554889,-0.006466359,2.067983,0.7725022,0.4418828,-0.3671212,-0.7777442,0.5102314,-0.001841784,-3.129244E-05,-0.000590086,0
1732482968086,2.085384,1.576207,0.2180176,-0.9944232,0.1030922,0.02224511,0,0,0,2.068453,0.7223001,0.04740357,-0.6874107,-0.7017131,-0.1872581,0,0,0,2.067983,0.7725022,0.4418828,-0.3671212,-0.7777442,0.5102314,0,0,0,0
1732482968091,2.085384,1.576207,0.2180176,-0.9944232,0.1030922,0.02224511,0,0,0,2.068453,0.7223001,0.04740357,-0.6874107,-0.7017131,-0.1872581,0,0,0,2.067983,0.7725022,0.4418828,-0.3671212,-0.7777442,0.5102314,0,0,0,0
1732482968110,2.0838,1.575994,0.2175381,-0.9943447,0.1033404,0.02449352,-0.1187682,-0.01597703,-0.03595948,2.068381,0.7222827,0.04728866,-0.6864102,-0.702816,-0.1867917,-0.005382299,-0.001305342,-0.008618832,2.067966,0.7725019,0.4418768,-0.3654846,-0.7782544,0.5106281,-0.001305342,-2.682209E-05,-0.0004470348,0
1732482968115,2.0838,1.575994,0.2175381,-0.9943447,0.1033404,0.02449352,0,0,0,2.068381,0.7222827,0.04728866,-0.6864102,-0.702816,-0.1867917,0,0,0,2.067966,0.7725019,0.4418768,-0.3654846,-0.7782544,0.5106281,0,0,0,0
1732482968138,2.082009,1.575877,0.2170392,-0.9941157,0.1048083,0.02738369,-0.1343608,-0.008744001,-0.03741682,2.068239,0.7221736,0.04704168,-0.6852349,-0.7039365,-0.1868864,-0.01065731,-0.008180737,-0.01852289,2.067961,0.7725019,0.4418755,-0.3643782,-0.7787838,0.5106119,-0.0003218651,0,-0.000102818,0
1732482968143,2.082009,1.575877,0.2170392,-0.9941157,0.1048083,0.02738369,0,0,0,2.068239,0.7221736,0.04704168,-0.6852349,-0.7039365,-0.1868864,0,0,0,2.067961,0.7725019,0.4418755,-0.3643782,-0.7787838,0.5106119,0,0,0,0
1732482968165,2.079991,1.575064,0.2166174,-0.993696,0.1076693,0.0312354,-0.1513124,-0.06099343,-0.03163666,2.068224,0.7220848,0.0470188,-0.6848681,-0.7041333,-0.1874895,-0.001090765,-0.006665289,-0.001716614,2.067934,0.7725014,0.4418667,-0.3631998,-0.7793237,0.5106277,-0.00205636,-3.576279E-05,-0.0006593764,0
1732482968170,2.079991,1.575064,0.2166174,-0.993696,0.1076693,0.0312354,0,0,0,2.068224,0.7220848,0.0470188,-0.6848681,-0.7041333,-0.1874895,0,0,0,2.067934,0.7725014,0.4418667,-0.3631998,-0.7793237,0.5106277,0,0,0,0
1732482968193,2.077818,1.57428,0.2162669,-0.9934803,0.1079426,0.0366888,-0.1629531,-0.0588119,-0.02629012,2.068192,0.7216725,0.04678866,-0.6836584,-0.7051328,-0.1881473,-0.002396107,-0.03091693,-0.01726002,2.067915,0.7725008,0.4418608,-0.3626484,-0.7797763,0.5103287,-0.001394749,-4.917383E-05,-0.0004425645,0
1732482968198,2.077818,1.57428,0.2162669,-0.9934803,0.1079426,0.0366888,0,0,0,2.068192,0.7216725,0.04678866,-0.6836584,-0.7051328,-0.1881473,0,0,0,2.067915,0.7725008,0.4418608,-0.3626484,-0.7797763,0.5103287,0,0,0,0
1732482968234,2.075112,1.57343,0.2159379,-0.9930146,0.1101208,0.04237562,-0.2029717,-0.06374717,-0.02467409,2.068221,0.7209046,0.04647753,-0.6820613,-0.7063563,-0.1893508,0.002145767,-0.05759597,-0.02333522,2.067862,0.7724983,0.4418436,-0.3624249,-0.7806566,0.5091401,-0.004023314,-0.0001877546,-0.00128746,0
1732482968240,2.075112,1.57343,0.2159379,-0.9930146,0.1101208,0.04237562,0,0,0,2.068221,0.7209046,0.04647753,-0.6820613,-0.7063563,-0.1893508,0,0,0,2.067862,0.7724983,0.4418436,-0.3624249,-0.7806566,0.5091401,0,0,0,0
1732482968276,2.06938,1.573375,0.215274,-0.9912398,0.1230459,0.04800034,-0.4299045,-0.004139543,-0.04979298,2.068268,0.7209631,0.04653111,-0.6810119,-0.706045,-0.1942259,0.003558397,0.004389882,0.004018843,2.067491,0.7724765,0.4417171,-0.361926,-0.7852513,0.5023845,-0.02782345,-0.001631677,-0.009488314,0
1732482968282,2.06938,1.573375,0.215274,-0.9912398,0.1230459,0.04800034,0,0,0,2.068268,0.7209631,0.04653111,-0.6810119,-0.706045,-0.1942259,0,0,0,2.067491,0.7724765,0.4417171,-0.361926,-0.7852513,0.5023845,0,0,0,0
1732482968287,2.06938,1.573375,0.215274,-0.9912398,0.1230459,0.04800034,0,0,0,2.068268,0.7209631,0.04653111,-0.6810119,-0.706045,-0.1942259,0,0,0,2.067491,0.7724765,0.4417171,-0.361926,-0.7852513,0.5023845,0,0,0,0
1732482968292,2.06938,1.573375,0.215274,-0.9912398,0.1230459,0.04800034,0,0,0,2.068268,0.7209631,0.04653111,-0.6810119,-0.706045,-0.1942259,0,0,0,2.067491,0.7724765,0.4417171,-0.361926,-0.7852513,0.5023845,0,0,0,0
1732482968305,2.062386,1.572317,0.2144397,-0.9904895,0.1283789,0.04949671,-0.5245507,-0.07932186,-0.0625737,2.068304,0.7209096,0.04651937,-0.6716419,-0.7112442,-0.2074342,0.002646446,-0.004014373,-0.0008806586,2.067579,0.7724763,0.4417336,-0.3615258,-0.7895523,0.4958892,0.006598234,-1.341105E-05,0.001238286,0
1732482968311,2.062386,1.572317,0.2144397,-0.9904895,0.1283789,0.04949671,0,0,0,2.068304,0.7209096,0.04651937,-0.6716419,-0.7112442,-0.2074342,0,0,0,2.067579,0.7724763,0.4417336,-0.3615258,-0.7895523,0.4958892,0,0,0,0
