unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1733087160377,2.022542,1.665443,-0.1249378,-0.9882746,0.1467087,0.04231369,-0.0006258488,0.001940131,0.002709031,1.863183,0.8096195,-0.1531004,-0.3551154,-0.9272556,-0.1187035,0.01103282,0.01109093,-0.06441772,1.936563,0.7976952,0.0777632,-0.3231704,-0.9255185,0.1974254,-0.00243187,0.02497137,-0.08406043,0
1733087160383,2.022542,1.665443,-0.1249378,-0.9882746,0.1467087,0.04231369,0,0,0,1.863183,0.8096195,-0.1531004,-0.3551154,-0.9272556,-0.1187035,0,0,0,1.936563,0.7976952,0.0777632,-0.3231704,-0.9255185,0.1974254,0,0,0,0
1733087160405,2.020696,1.665605,-0.1243958,-0.9883434,0.1469656,0.03973728,-0.1384735,0.0121057,0.04065335,1.862115,0.8087268,-0.1525519,-0.354748,-0.9267579,-0.1235874,-0.08008182,-0.06695241,0.04113838,1.936035,0.7963161,0.07717264,-0.3197084,-0.9267585,0.197244,-0.03957152,-0.1034304,-0.04429221,0
1733087160410,2.020696,1.665605,-0.1243958,-0.9883434,0.1469656,0.03973728,0,0,0,1.862115,0.8087268,-0.1525519,-0.354748,-0.9267579,-0.1235874,0,0,0,1.936035,0.7963161,0.07717264,-0.3197084,-0.9267585,0.197244,0,0,0,0
1733087160431,2.01865,1.665583,-0.123758,-0.9879893,0.1501393,0.03654563,-0.1534581,-0.001609325,0.04783049,1.861168,0.8077185,-0.151678,-0.3534444,-0.9266163,-0.1282951,-0.0710696,-0.07562041,0.06553978,1.935565,0.7947246,0.07881844,-0.3168441,-0.9277848,0.1970425,-0.03522635,-0.1193628,0.1234353,0
1733087160436,2.01865,1.665583,-0.123758,-0.9879893,0.1501393,0.03654563,0,0,0,1.861168,0.8077185,-0.151678,-0.3534444,-0.9266163,-0.1282951,0,0,0,1.935565,0.7947246,0.07881844,-0.3168441,-0.9277848,0.1970425,0,0,0,0
1733087160458,2.016722,1.665273,-0.1230061,-0.9878038,0.1519091,0.03417325,-0.1445889,-0.02329946,0.05639568,1.860774,0.8074558,-0.1503669,-0.3528256,-0.9267596,-0.1289612,-0.0295043,-0.0197053,0.09833202,1.934577,0.793862,0.0787167,-0.3156727,-0.9284041,0.1960022,-0.07410049,-0.06469935,-0.007630885,0
1733087160463,2.016722,1.665273,-0.1230061,-0.9878038,0.1519091,0.03417325,0,0,0,1.860774,0.8074558,-0.1503669,-0.3528256,-0.9267596,-0.1289612,0,0,0,1.934577,0.793862,0.0787167,-0.3156727,-0.9284041,0.1960022,0,0,0,0
1733087160486,2.014747,1.664976,-0.1221927,-0.9877849,0.1523172,0.03287721,-0.1481116,-0.02221763,0.06100461,1.859849,0.8062901,-0.1491644,-0.3516411,-0.9271259,-0.1295621,-0.06936193,-0.08742213,0.09018481,1.933137,0.7921323,0.08069044,-0.3150729,-0.928813,0.1950276,-0.1080394,-0.129725,0.1480311,0
1733087160491,2.014747,1.664976,-0.1221927,-0.9877849,0.1523172,0.03287721,0,0,0,1.859849,0.8062901,-0.1491644,-0.3516411,-0.9271259,-0.1295621,0,0,0,1.933137,0.7921323,0.08069044,-0.3150729,-0.928813,0.1950276,0,0,0,0
