unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1729716405935,2.476645,1.578596,0.3448363,-0.9924413,0.121884,0.0143199,-0.003308058,-0.001698732,0.00204742,2.467389,0.7839496,0.1896674,-0.4505959,-0.8422445,-0.2959521,0.009137392,0.005248189,0.0003553927,2.3479,1.481582,0.3427875,-0.8451287,-0.5340025,0.02447736,-0.02553463,-0.001841784,-0.006528944,0
1729716405942,2.476645,1.578596,0.3448363,-0.9924413,0.121884,0.0143199,0,0,0,2.467389,0.7839496,0.1896674,-0.4505959,-0.8422445,-0.2959521,0,0,0,2.3479,1.481582,0.3427875,-0.8451287,-0.5340025,0.02447736,0,0,0,0
1729716405961,2.475891,1.578565,0.3447519,-0.9925141,0.1213944,0.0134092,-0.05659461,-0.002324581,-0.006327778,2.467785,0.7838426,0.1896088,-0.4488996,-0.8432074,-0.2957889,0.02973676,-0.008028746,-0.004392117,2.347322,1.48148,0.3425727,-0.844815,-0.5345486,0.02335876,-0.04336238,-0.007653236,-0.0161089,0
1729716405967,2.475891,1.578565,0.3447519,-0.9925141,0.1213944,0.0134092,0,0,0,2.467785,0.7838426,0.1896088,-0.4488996,-0.8432074,-0.2957889,0,0,0,2.347322,1.48148,0.3425727,-0.844815,-0.5345486,0.02335876,0,0,0,0
1729716405989,2.475158,1.578608,0.3446408,-0.9925422,0.1212736,0.01237196,-0.05493164,0.003236532,-0.0083372,2.467906,0.7836357,0.1894487,-0.447318,-0.844043,-0.2958014,0.009047985,-0.01551658,-0.01200847,2.34682,1.481427,0.3424024,-0.844614,-0.5348948,0.02269232,-0.0376761,-0.003951788,-0.01277402,0
1729716405995,2.475158,1.578608,0.3446408,-0.9925422,0.1212736,0.01237196,0,0,0,2.467906,0.7836357,0.1894487,-0.447318,-0.844043,-0.2958014,0,0,0,2.34682,1.481427,0.3424024,-0.844614,-0.5348948,0.02269232,0,0,0,0
1729716406017,2.474412,1.57847,0.3445046,-0.9924937,0.1217868,0.01115048,-0.05600452,-0.01034439,-0.01021028,2.467912,0.7833991,0.1892188,-0.4461147,-0.8445617,-0.2961378,0.000500679,-0.01774281,-0.0172466,2.346248,1.481351,0.3422521,-0.8442928,-0.5354272,0.02208781,-0.04289746,-0.005668402,-0.01127198,0
1729716406024,2.474412,1.57847,0.3445046,-0.9924937,0.1217868,0.01115048,0,0,0,2.467912,0.7833991,0.1892188,-0.4461147,-0.8445617,-0.2961378,0,0,0,2.346248,1.481351,0.3422521,-0.8442928,-0.5354272,0.02208781,0,0,0,0
1729716406046,2.473626,1.578516,0.3443663,-0.9925195,0.1216307,0.01055604,-0.05891919,0.003406405,-0.01037121,2.467876,0.7831831,0.1889316,-0.445551,-0.8445897,-0.2969062,-0.00270009,-0.01620054,-0.02154149,2.345522,1.481199,0.3421606,-0.8438693,-0.536109,0.0217241,-0.05443096,-0.01142621,-0.006861985,0
1729716406053,2.473626,1.578516,0.3443663,-0.9925195,0.1216307,0.01055604,0,0,0,2.467876,0.7831831,0.1889316,-0.445551,-0.8445897,-0.2969062,0,0,0,2.345522,1.481199,0.3421606,-0.8438693,-0.536109,0.0217241,0,0,0,0
1729716406074,2.472829,1.578381,0.3442816,-0.992559,0.1213227,0.01036644,-0.05981326,-0.01013875,-0.006359071,2.467757,0.7827763,0.1883776,-0.4447636,-0.8450318,-0.296828,-0.008940697,-0.03051013,-0.04154742,2.344788,1.481068,0.3420823,-0.8436865,-0.5363935,0.02180338,-0.05503893,-0.009843707,-0.005869567,0
1729716406080,2.472829,1.578381,0.3442816,-0.992559,0.1213227,0.01036644,0,0,0,2.467757,0.7827763,0.1883776,-0.4447636,-0.8450318,-0.296828,0,0,0,2.344788,1.481068,0.3420823,-0.8436865,-0.5363935,0.02180338,0,0,0,0
1729716406102,2.472027,1.578319,0.3441642,-0.9925977,0.1209698,0.01078206,-0.06013513,-0.004649162,-0.008799881,2.467496,0.7825842,0.1878902,-0.4436316,-0.8455495,-0.2970482,-0.01961589,-0.01440793,-0.03655404,2.344076,1.480863,0.3419625,-0.8429756,-0.5375183,0.02160108,-0.05344748,-0.01534224,-0.008989871,0
1729716406108,2.472027,1.578319,0.3441642,-0.9925977,0.1209698,0.01078206,0,0,0,2.467496,0.7825842,0.1878902,-0.4436316,-0.8455495,-0.2970482,0,0,0,2.344076,1.480863,0.3419625,-0.8429756,-0.5375183,0.02160108,0,0,0,0
1729716406130,2.471194,1.578249,0.3440804,-0.9926427,0.1205214,0.01164407,-0.06249547,-0.005185604,-0.00628978,2.467141,0.7821497,0.1872464,-0.4436052,-0.8453805,-0.2975669,-0.02662539,-0.03258437,-0.04828535,2.343396,1.480693,0.3416547,-0.8426439,-0.5380715,0.02075565,-0.05099773,-0.0127852,-0.02307817,0
1729716406137,2.471194,1.578249,0.3440804,-0.9926427,0.1205214,0.01164407,0,0,0,2.467141,0.7821497,0.1872464,-0.4436052,-0.8453805,-0.2975669,0,0,0,2.343396,1.480693,0.3416547,-0.8426439,-0.5380715,0.02075565,0,0,0,0
1729716406143,2.471194,1.578249,0.3440804,-0.9926427,0.1205214,0.01164407,0,0,0,2.467141,0.7821497,0.1872464,-0.4436052,-0.8453805,-0.2975669,0,0,0,2.343396,1.480693,0.3416547,-0.8426439,-0.5380715,0.02075565,0,0,0,0
1729716406158,2.470287,1.578177,0.3439073,-0.9927225,0.1197783,0.0124923,-0.06800294,-0.005418062,-0.01298189,2.466352,0.7812513,0.1863573,-0.4436941,-0.8448971,-0.298806,-0.05918741,-0.06738156,-0.0666853,2.342484,1.480646,0.3414016,-0.8426484,-0.5380768,0.02043319,-0.06837845,-0.003495812,-0.01898333,0
1729716406164,2.470287,1.578177,0.3439073,-0.9927225,0.1197783,0.0124923,0,0,0,2.466352,0.7812513,0.1863573,-0.4436941,-0.8448971,-0.298806,0,0,0,2.342484,1.480646,0.3414016,-0.8426484,-0.5380768,0.02043319,0,0,0,0
1729716406186,2.469371,1.578064,0.3436874,-0.9927658,0.1194033,0.01262772,-0.06871819,-0.008457899,-0.01648664,2.465781,0.7808099,0.1857851,-0.4439345,-0.8445766,-0.2993541,-0.04277229,-0.0331074,-0.04291534,2.341895,1.480643,0.3413221,-0.8427327,-0.5379384,0.02060115,-0.0442028,-0.0002503395,-0.00596568,0
1729716406193,2.469371,1.578064,0.3436874,-0.9927658,0.1194033,0.01262772,0,0,0,2.465781,0.7808099,0.1857851,-0.4439345,-0.8445766,-0.2993541,0,0,0,2.341895,1.480643,0.3413221,-0.8427327,-0.5379384,0.02060115,0,0,0,0
1729716406225,2.468409,1.577867,0.3433668,-0.9929304,0.1180883,0.01203698,-0.07213354,-0.01480579,-0.024046,2.46486,0.7802343,0.1850696,-0.4436969,-0.8444726,-0.2999991,-0.06907582,-0.04317015,-0.05365647,2.341006,1.480594,0.3410804,-0.8427873,-0.5378507,0.0206486,-0.06666183,-0.003674626,-0.0181295,0
1729716406232,2.468409,1.577867,0.3433668,-0.9929304,0.1180883,0.01203698,0,0,0,2.46486,0.7802343,0.1850696,-0.4436969,-0.8444726,-0.2999991,0,0,0,2.341006,1.480594,0.3410804,-0.8427873,-0.5378507,0.0206486,0,0,0,0
1729716406252,2.466816,1.577655,0.3428299,-0.9932002,0.1158176,0.01182061,-0.1194656,-0.01587868,-0.0402689,2.463353,0.7795813,0.1843564,-0.4441735,-0.8442531,-0.2999115,-0.1130104,-0.04897267,-0.05349554,2.339714,1.480534,0.3407158,-0.8429219,-0.5376352,0.02077103,-0.09689927,-0.004479289,-0.02734065,0
1729716406258,2.466816,1.577655,0.3428299,-0.9932002,0.1158176,0.01182061,0,0,0,2.463353,0.7795813,0.1843564,-0.4441735,-0.8442531,-0.2999115,0,0,0,2.339714,1.480534,0.3407158,-0.8429219,-0.5376352,0.02077103,0,0,0,0
1729716406264,2.466816,1.577655,0.3428299,-0.9932002,0.1158176,0.01182061,0,0,0,2.463353,0.7795813,0.1843564,-0.4441735,-0.8442531,-0.2999115,0,0,0,2.339714,1.480534,0.3407158,-0.8429219,-0.5376352,0.02077103,0,0,0,0
1729716406281,2.465687,1.577582,0.3424214,-0.9933043,0.1149802,0.01123309,-0.08470416,-0.005462766,-0.0306353,2.461751,0.7789078,0.1837471,-0.4454969,-0.8437475,-0.2993721,-0.1201451,-0.05051494,-0.0456959,2.338739,1.480478,0.340352,-0.842961,-0.5375738,0.02077723,-0.07309914,-0.004193187,-0.02728701,0
1729716406287,2.465687,1.577582,0.3424214,-0.9933043,0.1149802,0.01123309,0,0,0,2.461751,0.7789078,0.1837471,-0.4454969,-0.8437475,-0.2993721,0,0,0,2.338739,1.480478,0.340352,-0.842961,-0.5375738,0.02077723,0,0,0,0
1729716406308,2.464463,1.577627,0.3419526,-0.9933137,0.1149458,0.01075107,-0.09174943,0.003352761,-0.035166,2.460246,0.7784181,0.1833584,-0.4464139,-0.8428355,-0.3005714,-0.1129389,-0.03672838,-0.02915114,2.337838,1.480363,0.3399822,-0.8427066,-0.5379859,0.02041954,-0.06757379,-0.008618832,-0.02773628,0
1729716406315,2.464463,1.577627,0.3419526,-0.9933137,0.1149458,0.01075107,0,0,0,2.460246,0.7784181,0.1833584,-0.4464139,-0.8428355,-0.3005714,0,0,0,2.337838,1.480363,0.3399822,-0.8427066,-0.5379859,0.02041954,0,0,0,0
