unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1732470568646,2.264608,1.623167,0.004737377,-0.9860277,0.1657642,-0.01649594,-0.008940697,-0.009298325,-0.00674352,2.073703,1.242929,-0.08732849,-0.9050797,0.4223897,-0.04917395,-0.005972385,-0.0005453825,-0.01439005,2.052905,1.182432,0.0344727,-0.9525318,0.1310998,-0.274766,-0.001323223,0.005149841,-0.01602396,0
1732470568653,2.264608,1.623167,0.004737377,-0.9860277,0.1657642,-0.01649594,0,0,0,2.073703,1.242929,-0.08732849,-0.9050797,0.4223897,-0.04917395,0,0,0,2.052905,1.182432,0.0344727,-0.9525318,0.1310998,-0.274766,0,0,0,0
1732470568674,2.263969,1.623018,0.004174501,-0.9862402,0.1644596,-0.01683843,-0.04788637,-0.01119375,-0.04221573,2.073503,1.242827,-0.08763933,-0.9053003,0.4218934,-0.04937494,-0.01500249,-0.007662177,-0.02331287,2.052632,1.182271,0.0341213,-0.9527261,0.1301519,-0.2745428,-0.02043843,-0.01203418,-0.02635494,0
1732470568680,2.263969,1.623018,0.004174501,-0.9862402,0.1644596,-0.01683843,0,0,0,2.073503,1.242827,-0.08763933,-0.9053003,0.4218934,-0.04937494,0,0,0,2.052632,1.182271,0.0341213,-0.9527261,0.1301519,-0.2745428,0,0,0,0
1732470568701,2.263413,1.623018,0.003562659,-0.9864125,0.1633189,-0.01782918,-0.04171729,1.788139E-05,-0.04588813,2.073225,1.242713,-0.08803093,-0.9054204,0.4215523,-0.0500803,-0.02090335,-0.008538365,-0.02937019,2.05236,1.182177,0.03382346,-0.9529012,0.1298125,-0.2740957,-0.02042055,-0.007089972,-0.02233833,0
1732470568708,2.263413,1.623018,0.003562659,-0.9864125,0.1633189,-0.01782918,0,0,0,2.073225,1.242713,-0.08803093,-0.9054204,0.4215523,-0.0500803,0,0,0,2.05236,1.182177,0.03382346,-0.9529012,0.1298125,-0.2740957,0,0,0,0
1732470568729,2.262765,1.623057,0.002953514,-0.9866136,0.1619288,-0.01930654,-0.04858375,0.002905726,-0.04568584,2.072863,1.242679,-0.08840752,-0.9055221,0.4212887,-0.05045867,-0.02712607,-0.002574921,-0.02824366,2.052016,1.182243,0.03348553,-0.9530718,0.1296529,-0.2735773,-0.02578497,0.004944205,-0.02534464,0
1732470568736,2.262765,1.623057,0.002953514,-0.9866136,0.1619288,-0.01930654,0,0,0,2.072863,1.242679,-0.08840752,-0.9055221,0.4212887,-0.05045867,0,0,0,2.052016,1.182243,0.03348553,-0.9530718,0.1296529,-0.2735773,0,0,0,0
1732470568758,2.262118,1.622931,0.002357617,-0.9867399,0.1610458,-0.02022254,-0.04856586,-0.009405613,-0.04469231,2.072612,1.24271,-0.08881992,-0.9054653,0.4214132,-0.05043721,-0.01879334,0.002297759,-0.03093034,2.051689,1.182107,0.03307307,-0.9532049,0.1291518,-0.2733508,-0.02456903,-0.01015663,-0.03093481,0
1732470568765,2.262118,1.622931,0.002357617,-0.9867399,0.1610458,-0.02022254,0,0,0,2.072612,1.24271,-0.08881992,-0.9054653,0.4214132,-0.05043721,0,0,0,2.051689,1.182107,0.03307307,-0.9532049,0.1291518,-0.2733508,0,0,0,0
1732470568787,2.261475,1.622892,0.001867458,-0.9869257,0.1598811,-0.02039778,-0.04819036,-0.002941489,-0.03676191,2.072287,1.242817,-0.08937445,-0.9050049,0.4223913,-0.05051613,-0.02442598,0.008055568,-0.04158989,2.0514,1.182031,0.03241295,-0.9529786,0.1290175,-0.2742025,-0.0216186,-0.005686283,-0.04950911,0
1732470568793,2.261475,1.622892,0.001867458,-0.9869257,0.1598811,-0.02039778,0,0,0,2.072287,1.242817,-0.08937445,-0.9050049,0.4223913,-0.05051613,0,0,0,2.0514,1.182031,0.03241295,-0.9529786,0.1290175,-0.2742025,0,0,0,0
1732470568815,2.260761,1.622864,0.001235738,-0.9869975,0.1594715,-0.02012575,-0.05360842,-0.002092123,-0.04737899,2.07186,1.242793,-0.0899725,-0.904995,0.4223603,-0.05095255,-0.03202558,-0.00179708,-0.04485324,2.050979,1.181727,0.03173089,-0.9530025,0.1277508,-0.2747115,-0.03157854,-0.02283454,-0.0511542,0
1732470568821,2.260761,1.622864,0.001235738,-0.9869975,0.1594715,-0.02012575,0,0,0,2.07186,1.242793,-0.0899725,-0.904995,0.4223603,-0.05095255,0,0,0,2.050979,1.181727,0.03173089,-0.9530025,0.1277508,-0.2747115,0,0,0,0
1732470568842,2.260113,1.623075,0.0004753321,-0.9871083,0.1587321,-0.02053225,-0.04858375,0.01580715,-0.05703047,2.071321,1.242648,-0.09057227,-0.9054766,0.4212609,-0.05149364,-0.04042983,-0.01085401,-0.04498288,2.050525,1.1814,0.03123605,-0.9532276,0.1266852,-0.2744232,-0.03406405,-0.02451539,-0.03711283,0
1732470568849,2.260113,1.623075,0.0004753321,-0.9871083,0.1587321,-0.02053225,0,0,0,2.071321,1.242648,-0.09057227,-0.9054766,0.4212609,-0.05149364,0,0,0,2.050525,1.1814,0.03123605,-0.9532276,0.1266852,-0.2744232,0,0,0,0
1732470568870,2.259408,1.62316,-0.0001549423,-0.987138,0.1585488,-0.02052629,-0.0528574,0.006401539,-0.04727058,2.070776,1.242501,-0.0910908,-0.906076,0.4199383,-0.05175495,-0.04085898,-0.01105964,-0.0388898,2.049944,1.181069,0.03072643,-0.9539549,0.124617,-0.2728397,-0.04361272,-0.02481043,-0.03822148,0
1732470568877,2.259408,1.62316,-0.0001549423,-0.987138,0.1585488,-0.02052629,0,0,0,2.070776,1.242501,-0.0910908,-0.906076,0.4199383,-0.05175495,0,0,0,2.049944,1.181069,0.03072643,-0.9539549,0.124617,-0.2728397,0,0,0,0
1732470568884,2.259408,1.62316,-0.0001549423,-0.987138,0.1585488,-0.02052629,0,0,0,2.070776,1.242501,-0.0910908,-0.906076,0.4199383,-0.05175495,0,0,0,2.049944,1.181069,0.03072643,-0.9539549,0.124617,-0.2728397,0,0,0,0
1732470568899,2.258679,1.623068,-0.0007044673,-0.9872847,0.1577359,-0.01972151,-0.05469918,-0.006902218,-0.04121438,2.070245,1.242349,-0.09170747,-0.9064642,0.4191619,-0.05124998,-0.03980398,-0.01138151,-0.04625022,2.049604,1.180965,0.03029314,-0.9543574,0.123774,-0.2718136,-0.02549887,-0.007787347,-0.0324972,0
1732470568905,2.258679,1.623068,-0.0007044673,-0.9872847,0.1577359,-0.01972151,0,0,0,2.070245,1.242349,-0.09170747,-0.9064642,0.4191619,-0.05124998,0,0,0,2.049604,1.180965,0.03029314,-0.9543574,0.123774,-0.2718136,0,0,0,0
1732470568926,2.257824,1.623229,-0.001326427,-0.9873451,0.1574945,-0.01858461,-0.0641048,0.01207888,-0.04664697,2.069793,1.24223,-0.09213057,-0.9064873,0.4191977,-0.05054319,-0.03390312,-0.008913875,-0.03173277,2.049335,1.180919,0.02996016,-0.9542834,0.1243466,-0.2718121,-0.02013445,-0.003513694,-0.0249736,0
1732470568933,2.257824,1.623229,-0.001326427,-0.9873451,0.1574945,-0.01858461,0,0,0,2.069793,1.24223,-0.09213057,-0.9064873,0.4191977,-0.05054319,0,0,0,2.049335,1.180919,0.02996016,-0.9542834,0.1243466,-0.2718121,0,0,0,0
1732470568966,2.256912,1.623321,-0.001954988,-0.987461,0.1569014,-0.01741219,-0.06837845,0.006911159,-0.04714206,2.069245,1.24215,-0.09268296,-0.9068587,0.4184198,-0.0503267,-0.04107356,-0.00603497,-0.04142895,2.048779,1.180672,0.02940789,-0.9548765,0.1232429,-0.270227,-0.04168153,-0.01850724,-0.04142001,0
1732470568973,2.256912,1.623321,-0.001954988,-0.987461,0.1569014,-0.01741219,0,0,0,2.069245,1.24215,-0.09268296,-0.9068587,0.4184198,-0.0503267,0,0,0,2.048779,1.180672,0.02940789,-0.9548765,0.1232429,-0.270227,0,0,0,0
1732470568993,2.255539,1.623496,-0.003014714,-0.9877697,0.1551691,-0.01529193,-0.1029968,0.01308918,-0.07947944,2.068251,1.241991,-0.09341201,-0.908004,0.4160332,-0.04945004,-0.07456541,-0.01192689,-0.05467907,2.048034,1.180357,0.02865815,-0.9561868,0.1196205,-0.267204,-0.055933,-0.02360344,-0.05623028,0
1732470569000,2.255539,1.623496,-0.003014714,-0.9877697,0.1551691,-0.01529193,0,0,0,2.068251,1.241991,-0.09341201,-0.908004,0.4160332,-0.04945004,0,0,0,2.048034,1.180357,0.02865815,-0.9561868,0.1196205,-0.267204,0,0,0,0
1732470569006,2.255539,1.623496,-0.003014714,-0.9877697,0.1551691,-0.01529193,0,0,0,2.068251,1.241991,-0.09341201,-0.908004,0.4160332,-0.04945004,0,0,0,2.048034,1.180357,0.02865815,-0.9561868,0.1196205,-0.267204,0,0,0,0
1732470569022,2.254457,1.623316,-0.00367026,-0.9881374,0.1529109,-0.01425004,-0.08111,-0.01348257,-0.04916601,2.067902,1.242059,-0.09383711,-0.9083567,0.4154021,-0.04826772,-0.02616048,0.005114079,-0.03188252,2.047904,1.180351,0.02830157,-0.9560465,0.1204628,-0.2673279,-0.009727478,-0.0004291534,-0.02674386,0
1732470569029,2.254457,1.623316,-0.00367026,-0.9881374,0.1529109,-0.01425004,0,0,0,2.067902,1.242059,-0.09383711,-0.9083567,0.4154021,-0.04826772,0,0,0,2.047904,1.180351,0.02830157,-0.9560465,0.1204628,-0.2673279,0,0,0,0
1732470569050,2.253361,1.623064,-0.004373804,-0.9884826,0.1507518,-0.01329184,-0.08223653,-0.01891851,-0.05276576,2.067625,1.242131,-0.09424689,-0.908064,0.4162855,-0.04611242,-0.02083182,0.005400181,-0.03073364,2.047683,1.180218,0.02777901,-0.955892,0.1207348,-0.2677571,-0.01659393,-0.009968877,-0.03919154,0
1732470569057,2.253361,1.623064,-0.004373804,-0.9884826,0.1507518,-0.01329184,0,0,0,2.067625,1.242131,-0.09424689,-0.908064,0.4162855,-0.04611242,0,0,0,2.047683,1.180218,0.02777901,-0.955892,0.1207348,-0.2677571,0,0,0,0
1732470569090,2.252158,1.622782,-0.005114675,-0.9889957,0.1473521,-0.01323771,-0.09024739,-0.02113581,-0.05556531,2.067061,1.242091,-0.09506178,-0.9080328,0.4165442,-0.04436052,-0.04223585,-0.002986193,-0.06111637,2.046885,1.179486,0.02684504,-0.9565446,0.1190714,-0.2661663,-0.05979538,-0.05494952,-0.07004812,0
1732470569097,2.252158,1.622782,-0.005114675,-0.9889957,0.1473521,-0.01323771,0,0,0,2.067061,1.242091,-0.09506178,-0.9080328,0.4165442,-0.04436052,0,0,0,2.046885,1.179486,0.02684504,-0.9565446,0.1190714,-0.2661663,0,0,0,0
1732470569119,2.250338,1.622199,-0.006497607,-0.9900254,0.1403901,-0.01186752,-0.1364708,-0.04371107,-0.1037199,2.066258,1.241968,-0.09637201,-0.908761,0.4149814,-0.04409492,-0.0602603,-0.009280443,-0.0982672,2.04527,1.178159,0.02569363,-0.9593933,0.1115098,-0.259096,-0.1211822,-0.09948313,-0.08635595,0
1732470569126,2.250338,1.622199,-0.006497607,-0.9900254,0.1403901,-0.01186752,0,0,0,2.066258,1.241968,-0.09637201,-0.908761,0.4149814,-0.04409492,0,0,0,2.04527,1.178159,0.02569363,-0.9593933,0.1115098,-0.259096,0,0,0,0
