unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z,heightOffset
1734461788259,1.57103,1.665554,0.02382696,-0.996644,0.08144321,0.008243263,-0.01049638,-0.01084507,0.005458295,1.523101,1.028168,-0.3254205,0.07282579,-0.9434518,-0.3234125,-0.1150668,-0.02616048,-0.1743525,1.575768,0.7254894,0.2170042,-0.2584621,-0.765658,0.5890377,-0.1326352,-0.02120286,-0.1923099,0
1734461788266,1.57103,1.665554,0.02382696,-0.996644,0.08144321,0.008243263,0,0,0,1.523101,1.028168,-0.3254205,0.07282579,-0.9434518,-0.3234125,0,0,0,1.575768,0.7254894,0.2170042,-0.2584621,-0.765658,0.5890377,0,0,0,0
1734461788287,1.568538,1.664446,0.02084154,-0.996443,0.08371151,0.00970614,-0.1868606,-0.08309484,-0.2239063,1.521847,1.027091,-0.3282966,0.07554385,-0.943207,-0.323503,-0.09406507,-0.08076131,-0.2157077,1.573611,0.7250132,0.2141732,-0.2594693,-0.7655398,0.5887485,-0.1617998,-0.03571361,-0.2123281,0
1734461788294,1.568538,1.664446,0.02084154,-0.996443,0.08371151,0.00970614,0,0,0,1.521847,1.027091,-0.3282966,0.07554385,-0.943207,-0.323503,0,0,0,1.573611,0.7250132,0.2141732,-0.2594693,-0.7655398,0.5887485,0,0,0,0
1734461788327,1.565627,1.663306,0.01809341,-0.9962619,0.08559272,0.01169068,-0.2183229,-0.08549988,-0.2061099,1.520024,1.025123,-0.3314144,0.07954583,-0.9429411,-0.323319,-0.1367211,-0.1475573,-0.233835,1.570872,0.724281,0.210989,-0.261352,-0.7649498,0.5886825,-0.2053857,-0.05491823,-0.2388149,0
1734461788334,1.565627,1.663306,0.01809341,-0.9962619,0.08559272,0.01169068,0,0,0,1.520024,1.025123,-0.3314144,0.07954583,-0.9429411,-0.323319,0,0,0,1.570872,0.724281,0.210989,-0.261352,-0.7649498,0.5886825,0,0,0,0
1734461788355,1.560558,1.66118,0.01443011,-0.996122,0.08641509,0.01654297,-0.3801495,-0.159502,-0.2747476,1.517527,1.02188,-0.3358407,0.09015438,-0.9407388,-0.32693,-0.1872271,-0.2432674,-0.3319725,1.566504,0.7230241,0.2065736,-0.2645524,-0.764105,0.5883502,-0.327605,-0.09426177,-0.3311545,0
1734461788362,1.560558,1.66118,0.01443011,-0.996122,0.08641509,0.01654297,0,0,0,1.517527,1.02188,-0.3358407,0.09015438,-0.9407388,-0.32693,0,0,0,1.566504,0.7230241,0.2065736,-0.2645524,-0.764105,0.5883502,0,0,0,0
1734461788368,1.560558,1.66118,0.01443011,-0.996122,0.08641509,0.01654297,0,0,0,1.517527,1.02188,-0.3358407,0.09015438,-0.9407388,-0.32693,0,0,0,1.566504,0.7230241,0.2065736,-0.2645524,-0.764105,0.5883502,0,0,0,0
1734461788384,1.555847,1.660549,0.01233804,-0.9956593,0.09104282,0.01934481,-0.3533274,-0.04728734,-0.1569048,1.514603,1.019668,-0.3401225,0.1022694,-0.9370614,-0.3338525,-0.2193332,-0.1658499,-0.3211364,1.562387,0.7215117,0.2029955,-0.2655145,-0.7650163,0.5867302,-0.3087491,-0.1134351,-0.2683595,0
